-3.905,0.57823,-2.2647,-1.9681,2.5261,2.0545,-1.1726,0.74457,0.73719,-0.64432,0,
-7.9828,3.2653,-4.3815,-2.7459,0.79434,-0.8141,-1.45,-0.26893,0.088218,0.75976,0,
-2.4338,1.9515,-3.5652,3.0959,0.44043,-3.684,-0.24042,-0.094769,-0.385,1,0,
-11.1995,2.3865,-0.67966,-2.1422,0.93145,-0.13793,-0.77823,-1.3839,0.65679,0.16105,0,
-11.1203,3.181,-3.6216,-2.28,1.208,1.7923,0.16875,0.069759,0.13139,1.1036,0,
-4.104,2.7932,0.34201,-3.9774,0.5847,-1.9917,-0.64671,0.68922,0.68375,0.22746,0,
-5.0841,-2.8607,-0.091424,0.2276,0.068525,-0.70957,0.75665,-0.85941,0.105,-0.32265,0,
-11.0321,-4.2843,0.77119,-2.7791,0.86824,-2.9957,0.18886,-0.62492,1.374,0.72407,0,
-11.4344,0.29012,-0.88985,-1.7027,2.8723,0.62298,-0.30172,2.1272,0.75176,1.3541,0,
-9.0186,-0.72444,0.89837,-2.577,1.6036,-0.44004,1.8931,0.67099,-0.65791,1.5212,0,
-8.4634,0.76681,0.69639,-3.936,0.78285,-1.3065,-2.7935,0.048599,0.81251,-1.749,0,
-6.7269,0.68834,-1.0865,0.097752,0.79721,-2.6862,0.0091546,-0.66627,1.6251,-0.69894,0,
-9.3048,2.4465,-3.2992,3.4429,-4.0611,2.2713,0.25622,-0.15141,-0.054112,0.18253,0,
-6.3634,-0.83851,1.9595,0.040146,-0.14803,0.82911,-1.9131,-0.21648,-0.1553,-0.54118,1,
-4.657,-2.8573,-2.7801,2.0483,-0.55591,-3.64,-1.2,0.74229,-1.0475,0.8485,0,
-9.1349,0.2336,4.0184,-0.54592,0.24419,-2.1926,0.38795,0.1496,1.8152,-0.70618,0,
-8.8558,-0.010054,3.1694,2.0602,1.6066,0.37122,0.30044,0.80977,0.61005,0.80089,0,
-10.4064,1.1041,-1.0926,-0.6265,0.20336,-1.6953,-0.557,-0.38659,1.2459,-0.74277,0,
-8.8543,4.8684,0.49823,0.11182,2.8283,4.6596,0.80416,-0.16061,-0.63055,-1.3082,0,
-5.3498,-2.801,-0.23647,-2.2067,2.5562,-1.4104,-1.7819,-0.047621,-0.54185,-1.1837,0,
-3.8879,-0.60266,-3.8146,-2.1136,-0.54333,0.057849,-1.2587,0.40754,-0.16426,1.0706,0,
-6.9755,-0.67752,0.22826,-1.2689,1.663,-1.0629,2.414,2.3181,0.24538,0.22878,0,
-3.1556,1.0417,0.94061,-0.26416,-1.255,0.055125,0.25514,0.51025,0.21201,-0.14918,0,
-7.3683,1.0357,2.0731,-4.2953,-0.1384,-0.15213,0.39462,-3.5331,0.22564,-0.75718,0,
-7.1153,-0.28899,-2.0118,-1.405,0.5932,-3.6337,-1.596,-0.81669,-0.0061632,-2.2436,0,
-8.3337,-1.4375,0.40997,2.779,-3.6396,1.2876,0.44634,0.47403,1.3975,0.81294,0,
-5.4135,-0.50916,-0.43103,2.8723,0.31248,0.17029,-0.35135,1.4236,0.17426,-0.84315,0,
-5.965,3.0381,-1.3727,1.1362,-3.6767,-2.8539,1.7947,0.21649,-0.70023,-1.3919,0,
-6.2049,-2.7934,1.5712,-0.94316,-1.195,-2.2689,0.94029,-0.71508,0.2579,-0.14788,0,
-9.1835,1.3283,-3.9539,2.0003,2.0984,2.382,0.51115,-0.45252,-0.61146,0.04857,0,
