,0,1,2,3,4,5,6,7,8,9,10
0,-7.569698,0.88691366,0.3240496,0.28207958,-0.66449,-0.585662,0.118710995,-0.601481,-0.066587076,0.47634867,-0.5211192
1,-6.73062,0.8412421,0.7236882,0.14202219,-0.20742118,-0.16307676,-0.4121691,-0.7477947,-0.37468594,0.17177437,-0.16028301
2,-7.600181,0.69477123,0.70304245,-0.4083128,-0.30188748,-0.004570494,-0.049462143,-0.5188807,-0.5777665,0.29327562,0.06971063
3,-7.672413,0.74995416,0.7346563,-0.0441987,-0.17820345,-0.23837525,-0.33406538,-0.23764646,-0.30322748,-0.050081402,-0.11182341
4,-6.542705,0.9740289,0.5275275,-0.11656923,-0.08840899,-0.38774443,0.15858288,-0.5027893,-0.48528963,-0.1925906,-0.3610422
5,-5.968895,0.6503774,0.78697777,0.016314043,-0.038570244,-0.6108401,-0.29249215,-0.50328875,-0.20325366,0.13897057,-0.36315727
6,-7.0723524,1.0085206,0.439435,-0.069869176,-0.15202509,-0.6194688,-0.29398248,-0.2512729,-0.24977125,-0.06738726,0.07581101
7,-5.961044,0.78923553,0.38518488,-0.018190457,-0.04734027,-0.38638878,-0.13679025,-0.4767418,-0.38879567,0.11078084,0.14007299
8,-6.208139,0.6633837,0.5470544,0.47599822,0.084392294,-0.4464546,-0.052821346,0.04473882,0.11620937,0.24090749,-0.072652444
9,-7.153858,0.7458806,0.39627594,0.3575939,-0.521568,-0.6945548,-0.23056626,-0.62488097,0.050362706,0.17775272,-0.48302892
10,-5.613235,0.85229266,0.5172534,0.16913193,-0.055972528,-0.75005543,-0.20168497,-0.33197615,0.16822302,-0.18286788,-0.38818058
11,-9.105981,0.8105087,0.8792404,0.13570814,-0.25675237,-1.0249884,-0.1731471,-0.3718394,-0.313075,0.02958403,0.4445181
12,-7.5903006,1.262688,0.81626743,-0.33073798,0.08026247,-0.58150053,-0.3802455,-0.5725652,-0.38962162,-0.23510943,-0.12990327
13,-7.275057,0.50015944,0.9085451,-0.1810697,-0.32919565,-0.41448197,-0.42147732,-0.6613293,-0.40703058,8.9758076e-05,-0.14428905
14,-6.477544,0.95278573,0.6404671,-0.3112656,-0.48528615,-0.273528,-0.45308873,-0.6904615,-0.44767722,-0.10476464,-0.5010138
15,-8.0729475,1.0172943,0.74058074,0.10874227,-0.3623259,-0.304315,-0.33773917,-0.4067098,-0.44562432,0.097784266,0.059208013
16,-6.9068756,0.636851,0.49406236,-0.16989279,-0.4163551,-0.5047167,-0.029858548,-0.6548397,-0.43855888,0.011851612,-0.079378486
17,-7.090959,1.2327821,0.5136551,-0.24333306,0.3347817,-0.46051666,-0.21462634,-0.5350367,-0.3320252,0.0034431024,0.004739661
18,-6.962068,0.68609947,0.5818165,0.022694409,-0.37479156,-0.13952678,-0.22151059,-0.53256595,-0.75854754,-0.07243664,-0.07337935
19,-6.8462834,0.89438945,0.45672548,-0.0021599736,-0.2134397,-0.7528381,-0.0038148619,-0.39465785,-0.43945286,-0.585402,-0.42207447
20,-8.340238,0.8682881,0.5536237,-0.10691417,-0.35014442,-0.38595918,-0.51912624,-0.61776423,-0.69659036,0.12182832,0.018961044
21,-5.5433807,0.7208574,0.2816156,-0.111809604,-0.021959811,-0.37467462,0.0197313,-0.39429358,-0.42656547,0.087492675,-0.2273373
22,-7.381134,1.1367626,0.5421427,-0.18958853,-0.17164646,-0.33159676,0.07203783,-0.8534337,-0.6325055,0.24172689,-0.49552378
23,-11.869414,1.9014913,0.71889865,-0.31677562,-0.6260882,-0.98542637,-0.1093302,-0.52383846,-0.40604463,-0.15404278,0.08341335
24,-5.9872656,0.455074,0.43344903,0.028020158,-0.387112,-0.7515568,-0.28300983,-0.39619228,-0.36989078,0.26434696,-0.15989119
25,-5.72663,0.8769732,0.48826015,-0.16399845,-0.15019922,-0.45214933,0.026911482,-0.27840832,-0.35479772,-0.17297745,0.22008583
26,-6.17761,0.65694404,0.4971012,-0.18522812,-0.18039683,-0.449941,0.06394416,-0.26404196,-0.33596885,-0.03215631,-0.0011288552
27,-5.9407496,0.634344,0.33097744,-0.3462954,-0.15737168,-0.5802508,-0.003233147,-0.24338022,-0.59809196,0.08182271,-0.24386457
28,-5.839366,0.8719366,0.6331556,0.11066644,-0.10795869,-0.6482268,-0.5012389,-0.5659136,-0.3051979,-0.2420796,-0.46514803
29,-6.0799007,0.85193145,0.51355046,-0.07374784,0.088120595,-0.36173043,-0.07599332,-0.4373849,-0.49797952,0.06150452,0.07943579
30,-5.1282854,0.5035922,0.45495474,0.07348885,0.16049087,-0.28724846,-0.09556964,-0.52611446,-0.18239078,0.049820356,-0.29018337
31,-7.777561,0.55887985,0.64303875,0.18227863,-0.86486053,-0.8616196,-0.0796176,-0.2672409,-0.05659131,-0.13270912,-0.014412897
32,-6.6663184,0.8475732,0.47652787,-0.013342237,-0.43730378,-0.33492365,-0.32815012,-0.62308794,-0.2096336,-0.17339845,-0.13187982
33,-4.917461,0.68170565,0.601777,0.019022774,-0.130132,-0.4482244,-0.018161487,-0.56027293,-0.24092428,-0.101522416,-0.12453407
34,-8.288584,1.1746387,0.612754,0.050399728,-0.54569215,-0.56360275,-0.3393348,-0.39014256,-0.16508842,-0.019216806,-0.23763087
35,-5.6006975,0.50843483,0.5504788,0.37892058,-0.29671872,-0.45519057,-0.2911469,-0.0702883,0.09657904,-0.11964298,0.037443835
36,-7.0917554,0.9546039,0.45787376,-0.43639812,-0.14504609,-0.5160145,0.051616333,-0.64272547,-0.48823777,0.020563096,-0.10227672
37,-7.8425846,0.9336932,0.43306726,-0.0976373,-0.43431053,-0.76973796,-0.20785843,-0.4576896,-0.32965326,-0.1811825,-0.42435938
38,-4.5253882,0.78346896,0.37607104,0.015694728,0.07569237,-0.49738324,-0.08672551,-0.46486688,-0.084304474,-0.05627989,-0.2441695
39,-5.9812937,0.64914376,0.6560311,0.23120818,-0.7325565,-0.7596307,-0.2895,-0.5768942,-0.088023044,-0.051052503,-0.61659724
40,-8.048933,1.074666,0.62547576,0.055759475,0.43223214,-0.78925645,-0.18531932,0.007165715,-0.15167579,-0.44849032,-0.020710027
41,-6.117896,0.7476435,0.43917662,0.14076225,0.1543675,-0.52369416,-0.06630073,-0.47868142,-0.017421536,-0.05735509,-0.38545126
42,-7.3055687,1.154627,0.51162386,-0.39125857,0.366148,-0.82160586,0.42637634,-0.76909345,-0.50676614,-0.20523494,-0.24819794
43,-9.033249,1.3753254,0.53831273,0.30905047,-0.6326952,-1.0664097,-0.2115117,-0.63134027,-0.097727686,-0.09396511,-1.005879
44,-5.667145,0.76062304,0.49503744,-0.10943868,-0.51288223,-0.36712518,-0.19228892,-0.5363743,-0.21498986,0.06510048,-0.16710176
45,-6.3275332,0.66189706,0.6991832,-0.045368955,-0.16076674,-0.64651716,-0.4793194,-0.752003,-0.22897525,0.07355926,-0.44335815
46,-4.58918,0.52481604,0.30417132,-0.028675212,0.008925942,-0.09421273,-0.206258,-0.28980252,-0.25113362,-0.061463356,0.2539243
47,-8.324461,0.97508687,0.6680108,-0.28150046,0.20657443,-0.5603921,-0.2048946,-0.37856093,-0.34779167,-0.13369723,0.22900167
48,-7.8047204,1.3917961,0.34735096,-0.054820247,-0.55827034,-0.57695156,-0.1391763,-0.66110176,-0.23660053,-0.10560545,-0.67218274
49,-8.006095,1.3750082,0.56391424,-0.40947554,-0.24913102,-0.6126,-0.45580685,-0.3938842,-0.6695472,-0.07828536,-0.065864466
50,-6.883764,0.84688187,0.67975694,0.02927468,-0.14127177,-0.57500935,0.12446449,-0.86640066,-0.27516353,-0.34800816,-0.34119105
51,-6.7125535,0.9615237,0.67632836,0.3317037,-0.48348266,-0.6362155,-0.64524674,-0.4104592,-0.024386639,-0.22616972,-0.2649972
52,-7.0731807,1.0260794,0.6313497,0.21544065,-0.29232538,-0.2965637,-0.35342795,-0.5044043,-0.5379016,-0.23504566,-0.029015927
53,-5.4605045,0.8335148,0.34748352,-0.22429967,-0.15398236,-0.57320577,-0.36509776,-0.044127937,-0.6091552,0.010688937,6.878842e-05
54,-6.589377,0.8623848,0.64140666,0.03290675,-0.033276506,-0.4743169,-0.2456823,-0.22229016,-0.46389157,-0.116412975,-0.070564985
55,-9.461808,1.5184141,0.82455724,0.33513907,-0.64876217,-0.6460687,-0.2431052,-0.12925564,-0.4495173,-0.26230302,-0.14132395
56,-5.2591043,0.5866882,0.40208942,0.14490998,-0.16424023,-0.44465896,-0.35909933,-0.45124492,-0.15091528,1.7168932e-05,-0.18360257
57,-5.4905972,0.65146923,0.5130123,0.5241748,-0.07259297,-0.53316337,-0.20123853,-0.43572712,-0.109861165,-0.070055746,-0.4222307
58,-7.3082304,0.85207057,0.39513826,0.10945952,-0.2994514,-0.5374678,-0.20446502,-0.24407959,-0.051877808,0.37407604,-0.4886839
59,-6.8383102,1.0523041,0.7453628,0.26960438,0.39432377,-0.4317485,-0.57977986,-0.4568409,-0.097463645,-0.14484751,-0.23993692
60,-8.060627,1.297516,0.4056229,-0.0441747,-0.28243303,-0.62199277,0.03245786,-0.16279301,-0.32086915,0.011583537,-0.16662654
61,-7.167163,0.70789236,0.439785,0.32701498,-0.58023477,-0.63491315,-0.35500914,-0.7505792,-0.047779553,0.25882286,-0.49950132
62,-9.077685,1.0938604,0.46129465,0.23610717,-0.44176215,-0.36239797,-0.1230876,-0.6520462,-0.4827601,0.1480838,-0.2441768
63,-6.435765,0.77805835,0.7928693,0.4784889,-0.49772382,-0.88996434,-0.17320341,-0.1397685,0.045104217,0.33807248,-0.20500425
64,-5.3323374,0.6078731,0.6293511,0.1928674,-0.46503294,-0.5532776,-0.25482482,-0.17527017,0.060562253,0.2520418,-0.07937157
65,-6.4242125,0.6449568,0.6604222,0.16725342,-0.09172663,-0.19789265,-0.63691974,-0.6185842,-0.44839945,0.25845948,-0.32268777
66,-9.039274,0.9840953,0.91677713,-0.13463561,-0.7712452,-0.6586398,-0.08614858,-0.25343692,-0.24973552,0.21124242,-0.11829466
67,-6.1735606,0.5774747,0.6624173,0.24012496,0.043711122,-0.6570551,-0.25467378,-0.7046915,-0.39419,-0.3601006,-0.24542156
68,-5.367354,0.5792507,0.754381,0.5043338,-0.38778102,-0.47245958,-0.3393959,-0.21605133,0.25044173,0.14572999,-0.29785058
69,-9.139728,0.9608849,0.443951,-0.4337996,-0.2828869,-0.6418546,-0.07475492,-0.7392412,-0.52451545,0.1485149,-0.6123565
70,-8.462581,0.9650538,0.43702406,-0.4214581,-0.4200753,-0.820922,-0.04665762,-0.9376384,-0.71670675,0.096617684,-0.90448093
71,-6.01913,0.84344965,0.21820521,-0.33440945,0.022086646,-0.45708025,0.06753016,-0.25852355,-0.44069785,0.18936121,-0.21999757
72,-5.882213,0.71895975,0.79702765,-0.23965977,-0.3451198,-0.57536924,0.027338363,-0.38694617,-0.19365391,0.10751786,-0.02553892
73,-6.961251,0.56298304,0.592024,-0.046944477,-0.19471397,-0.8174013,-0.35726616,-0.77273417,-0.40445295,0.2202904,-0.3736613
74,-4.434918,0.3460495,0.6789116,-0.027198756,-0.46430147,-0.43833378,-0.10924142,-0.3750141,-0.27392313,-0.18936676,-0.19318709
75,-6.736691,0.84578335,0.6538043,0.1392903,0.15608686,-0.30505663,-0.10225593,-0.3299222,-0.11154387,-0.10824791,0.055357575
76,-6.5492043,0.83385515,0.50285995,0.11266188,-0.5655631,-0.35542223,-0.026690371,-0.45566508,-0.08378816,0.12135614,-0.18137771
77,-9.385406,1.4120842,0.6948349,-0.20048869,-0.07229328,-0.5877991,-0.35956326,-0.40050578,-0.8959401,0.08959405,-0.119643465
78,-7.2029,0.9675063,0.43955666,-0.09647975,-0.0012037037,-0.3323717,-0.1179484,-0.13643849,-0.40484917,0.06149798,0.52145493
79,-4.559814,0.43821052,0.32084423,0.18363696,-0.14331418,-0.6979098,-0.15370092,-0.40294704,-0.25979826,0.028516237,-0.42756647
80,-5.8117,0.9176393,0.6537681,-0.16997132,-0.012582209,-0.4828407,-0.3401871,-0.41044956,-0.13643043,0.23597333,-0.40481183
81,-7.26179,0.74403703,0.6091454,0.086695895,-0.5133586,-0.27489915,-0.5022934,-0.66396165,-0.5941244,0.04073712,-0.3362258
82,-7.002338,0.64692867,0.7307244,-0.0024824347,-0.55672336,-0.91719776,-0.3629687,-0.32410905,0.018614748,0.19738653,-0.71703523
83,-6.5478034,0.54027295,0.6791552,-0.19086336,-0.2809536,-0.42564026,-0.56125265,-0.54574823,-0.36694607,0.3136564,-0.45094663
84,-7.3672915,0.8173072,0.89644843,0.23843704,-0.13271925,-0.5266739,-0.18252675,-0.523393,-0.52486634,-0.20175476,0.09610445
85,-6.3748865,0.66667396,0.8091363,0.05525758,-0.08534038,-0.41731036,-0.054070514,-0.20532285,0.2341219,0.09420818,0.16562079
86,-5.7354293,0.8140628,0.44965875,0.4906921,-0.107200354,-0.7559855,-0.31965148,-0.20635279,0.19093175,0.15038033,-0.32195047
87,-6.2492437,0.9773921,0.41644394,-0.09555426,0.027185459,-0.6490316,-0.34622845,-0.46464652,-0.19314843,0.001360056,-0.41835377
88,-5.5021157,0.6548723,0.47961068,-0.08956773,-0.11974867,-0.5235535,-0.49349275,-0.08244131,-0.21785699,0.2123491,-0.09757328
89,-8.38392,1.5248392,0.51746094,-0.5239116,-0.38674158,-0.79379123,-0.31068152,-0.7652159,-0.6404693,-0.20992744,-0.14384496
90,-6.593938,1.0648026,0.3410583,-0.18988542,0.5135626,-0.6372877,0.26532102,-0.3851018,-0.55728614,-0.087036416,-0.0631016
91,-5.317463,0.82647884,0.38452584,-0.14920409,0.1974381,-0.49818033,-0.10462366,-0.10328964,-0.17489214,0.08044154,0.21304707
92,-8.573063,0.7040566,0.80994916,0.13308598,-0.57962734,-1.0003661,-0.28645462,-0.22626701,-0.16634452,-0.07626239,-0.22538269
93,-7.645051,0.71006083,0.5781214,-0.37722725,-0.52316153,-0.4559598,0.107762136,-0.54762954,-0.53851163,0.3882146,-0.16583738
94,-7.6453247,0.77518797,0.83615017,0.4879814,-0.8289636,-0.8785403,-0.31037602,-0.5716551,0.13655975,-0.013890723,-0.3750385
95,-6.9472136,0.9105388,0.6938448,-0.21283652,0.28252357,-0.31459406,-0.34275934,-0.44634652,-0.37091178,-0.0673468,0.18961552
96,-6.3860383,0.7299194,0.52640396,0.13035925,-0.46961507,-0.39874244,-0.40086812,-0.113470405,0.071576394,0.007424472,-0.31555146
97,-5.0220995,0.64535606,0.40471625,0.24536164,-0.11296192,-0.4610994,-0.19851097,-0.33766302,-0.20868762,-0.22664002,-0.22082223
98,-6.342073,0.6494566,0.64097714,-0.10775746,-0.47977668,-0.5945892,-0.24646647,-0.55008656,-0.356065,-0.09492646,0.14797257
99,-7.161202,0.81708574,0.60061723,-0.077339835,-0.64237595,-0.42267615,-0.48142952,-0.18332042,-0.41729787,0.28806576,0.07692894
100,-4.4983926,0.796625,0.56066525,0.0033090832,-0.12556325,-0.15695937,-0.2962946,-0.38662785,0.1405319,0.09560357,-0.08232701
101,-5.4739413,0.77830684,0.47359514,0.09042654,-0.22281082,-0.5832833,-0.04597129,-0.61217105,-0.47757003,-0.25635335,-0.432372
102,-6.410239,0.79323304,0.5053265,0.21899882,-0.6046299,-0.49152616,-0.5052677,-0.3923433,0.009571282,-0.019544574,-0.53670585
103,-9.221954,1.2789153,0.8265221,0.09151373,-0.16762139,-0.53893393,-0.33864033,-0.5591674,-0.41252714,-0.08730219,-0.16585498
104,-8.290279,1.1846516,0.63599086,-0.12226627,0.2533842,-0.67753583,-0.40336362,-0.43659797,-0.35876265,-0.051867396,-0.4147984
105,-9.087839,0.8643413,0.7536208,-0.21592362,0.047300838,-0.7360738,-0.56272525,-0.78257316,-0.6083475,-0.18039556,-0.118678555
106,-9.002318,0.820846,0.81032443,-0.017341968,-0.77633977,-0.73813796,-1.0482777,-0.23478496,-0.22905171,0.34988916,-0.17156374
107,-5.6689906,0.7576191,0.40879977,-0.16499236,-0.24381322,-0.4259026,-0.02298338,-0.4385775,-0.09252437,-0.24885125,-0.03253346
108,-8.92018,1.0741774,0.6557799,-0.027103147,-0.22954983,-1.0776842,0.009121603,-0.2999081,-0.19542915,-0.10420772,-0.34752682
109,-5.4089913,0.847163,0.4214316,-0.09466221,-0.63188857,-0.28538468,-0.61251056,-0.15052673,0.131767,0.20359345,-0.38915068
110,-6.134368,0.89395666,0.47077948,-0.062014915,-0.053889465,-0.37215698,-0.17225307,-0.24584678,-0.26372558,0.30634916,0.04049395
111,-6.4568415,0.6217995,0.49791753,-0.01707137,-0.4948843,-0.34070402,-0.35543615,-0.036986154,0.15774134,-0.17352386,-0.04345853
112,-5.7971144,0.82865787,0.39304525,-0.24027292,-0.16923933,-0.23872702,0.11340866,-0.56106,-0.09876119,-0.10101799,-0.12722723
113,-8.271834,1.1747268,0.59864557,-0.075767465,-0.5754837,-0.64467615,-0.4347283,-0.49755496,-0.031966034,-0.026205027,-0.09751599
114,-7.920278,0.7943805,0.64796007,0.43401593,-0.3485258,-0.7485706,-0.35519797,-1.1340554,-0.08211696,-0.14396603,-0.5856916
115,-6.454147,0.77051884,0.62978446,-0.0779996,-0.27783808,-0.38631174,-0.36806396,-0.6093311,-0.46597496,-0.11863341,-0.35190195
116,-6.8556395,0.9995878,0.5768234,-0.23257293,-0.38857445,-0.64528716,-0.121269286,-0.9869313,-0.2981724,0.24229568,-0.6153853
117,-8.066288,1.0524696,0.813283,-0.0129058175,-0.15393971,-0.6252472,-0.35329503,-0.06748898,0.2738642,0.048980996,-0.42306462
118,-4.9537926,0.33076078,0.49394858,0.123055555,-0.3504402,-0.5277651,-0.1082822,-0.467199,-0.18363473,0.2762964,-0.31099865
119,-6.100733,0.62249607,0.5072825,0.111566365,-0.56565714,-0.8303684,-0.2968208,-0.6182513,-0.10095761,0.3973385,-0.45535225
120,-7.3571258,0.9273294,0.45363408,0.038924865,-0.3839194,-0.6353325,-0.26170605,-0.9009452,-0.27497524,-0.09137997,-0.5188885
121,-8.638407,1.0759768,0.4568488,-0.07101437,-0.51328033,-0.54471743,-0.34192505,-0.9206868,-0.5679678,0.071119085,-0.6400024
122,-5.1570964,0.54154223,0.4792264,0.22159198,-0.480815,-0.7284215,-0.46037805,-0.44363293,-0.108523384,0.33690315,-0.42564633
123,-5.9980145,0.87359035,0.783584,0.043896224,0.18417573,-0.26464444,-0.30231413,-0.022568401,-0.08081182,0.08348679,0.18274543
124,-7.1048627,1.0970744,0.53781533,-0.3549952,-0.43323866,-0.22857757,-0.69936,-0.35142967,-0.65784013,0.1283326,-0.22974057
125,-8.211257,1.0487529,0.7349785,-0.17281976,0.35018656,-0.71868765,-0.3242722,-0.21943289,-0.07439741,-0.13992788,0.22727384
126,-8.683338,0.7615684,0.8358068,-0.117247276,-0.36639416,-0.6791327,-0.21616434,-0.8686726,-0.64209014,-0.19366534,-0.35866287
127,-6.841606,0.78649807,0.62659216,0.1969822,-0.25484583,-0.6060328,0.092264116,-0.33282316,-0.35854995,0.33894128,-0.27214372
128,-5.997206,0.7681685,0.5249836,-0.05247087,0.0384062,-0.21285819,-0.0049260864,-0.4390262,-0.4236052,-0.037624143,-0.09045017
129,-6.420531,0.60779923,0.6337826,0.08268085,0.017688721,-0.5209647,-0.07345879,-0.22265044,-0.049122147,-0.13799459,-0.3080915
130,-8.748555,1.2384162,0.903234,0.1692314,0.2897134,-1.0614631,-0.04974828,-0.44363415,-0.32926798,-0.16733633,-0.56369513
131,-7.471027,1.0147282,0.5413069,-0.103402205,-0.6179414,-0.2660942,-0.17166393,-0.49056214,-0.2773212,0.22171114,-0.3008833
132,-6.7535887,0.76012146,0.6849597,0.46796003,-0.22315688,-0.7751784,-0.5470367,-0.25299293,0.13697906,0.053005964,-0.3243217
133,-8.335529,1.1695741,0.41302627,0.027363926,-0.13357596,-0.88298386,0.14635555,-0.8254433,-0.6832709,0.02212256,-0.42229438
134,-6.8046923,0.9688073,0.6057055,-0.44868952,-0.22548448,-0.6749568,-0.07965019,-0.43807036,-0.4835226,0.07542439,0.060239792
135,-5.632062,0.7257633,0.5588302,-0.06518745,-0.22179289,-0.53490114,-0.22236042,-0.6678814,-0.28940988,0.02263501,-0.28492445
136,-9.173003,1.2659181,0.5748065,-0.1380345,0.05996265,-0.83883446,-0.18063883,-0.69644994,-0.816146,0.28296885,-0.3432707
137,-6.5257926,0.57481885,0.36820275,0.3751208,-0.53749186,-0.5796149,-0.5748303,-0.5192361,-0.022777142,0.0032892283,-0.3125079
138,-7.17537,1.0970446,0.4330808,-0.39940354,-0.5112065,-0.44260255,-0.0008461487,-0.8012304,-0.36633134,-0.28337392,-0.24925056
139,-5.1742277,0.33885345,0.55189824,0.07968314,-0.050504323,-0.5161261,-0.40117696,-0.49272388,-0.09144145,0.041256584,-0.02927482
140,-9.2377,1.060964,0.66642356,0.013405215,0.67988795,-0.677769,0.2889206,-0.46322376,-0.55431384,-0.1844541,-0.25510713
141,-7.9907727,1.0946733,0.73417354,-0.084343545,-0.42064673,-0.5178028,-0.38579977,-0.7398793,-0.34998894,-0.17890897,-0.2657819
