,0,1,2,3,4,5,6,7,8,9,10
0,-4.078023,1.6752698,-1.5793173,-1.0239156,0.72670966,-0.5047448,-1.0815148,-0.68162394,0.4807766,0.86434937,-0.42702535
1,-3.2685752,1.4822378,-1.5649227,-0.5281179,-0.8328597,0.40366665,-0.21024208,-0.8270831,1.3326517,0.26140836,-0.0683558
2,-5.7577777,-3.3693936,0.6606328,0.6320502,0.7394133,0.86125195,0.2000438,0.08315901,0.5441492,-1.4155321,-0.11432335
3,-4.0151844,2.3382998,0.9487408,-0.56173235,1.207888,-0.623703,-0.14850141,0.08983509,0.061095428,0.33136186,-0.17667426
4,-6.571227,0.9201541,-0.2978093,-2.2492974,-0.34289443,1.822741,-0.80137634,0.2757884,-0.78389156,0.03439483,0.097809374
5,-5.7946954,2.6158564,-1.5911837,1.9797766,-0.9485744,0.44864568,-0.7841158,-0.2260884,-0.17811628,-1.3093377,-0.22656679
6,-4.105964,3.2205822,1.4224089,-2.1302297,1.8417491,0.18232834,-1.0249844,0.31647155,-0.15187754,-0.39436346,0.18717451
7,-6.554368,2.829897,1.1488507,2.3562305,1.7085062,-0.5822337,1.0682495,0.2495482,0.28212807,1.287581,0.6355393
8,-6.767211,0.3211218,3.5765672,0.2873513,-1.6664301,2.299619,2.23365,-0.4832699,-0.22744623,-1.7487484,0.06276734
9,-7.6772456,0.00369849,0.60977614,-0.18367258,1.1135193,-0.47833058,-1.3478483,-1.7512841,-0.89801234,0.12763987,-0.036285695
10,-5.71945,-4.09447,1.8521166,-0.19270052,1.8155293,-1.522454,0.65289277,-1.6838825,0.39600632,0.065277934,0.17976286
11,-9.621573,1.2064435,0.94630796,-0.10708029,4.0295925,0.37903035,-0.73484373,-2.3008802,-0.013239545,-0.38791227,-0.20131463
12,-2.751233,0.18775581,2.2955143,0.46305248,0.108956076,0.272172,-0.05857258,0.6355314,2.35652,-1.0111283,-0.012126178
13,-4.9479513,-2.4711182,0.6127365,0.33254907,0.68287027,-1.6688948,-2.5988395,-1.0405903,1.3699911,0.5713151,0.15594344
14,-2.8506708,-0.71650165,-2.606846,-0.72084475,-0.81336975,-0.21279603,-0.1684666,1.1242603,-0.15848128,-1.3747514,-0.010035841
15,-9.125087,1.9877814,1.72707,2.2679853,-1.1032066,1.4574729,-1.4771807,-0.43453726,1.1086775,-0.6946789,-0.10019536
16,-8.9031515,-3.5842946,1.4755293,-0.75124854,0.065160826,0.9801696,-0.21201438,-1.0621446,2.061761,-0.8873026,-0.51567376
17,-8.2915325,0.6978422,2.7185788,-1.2479044,-1.5685769,4.2105045,1.1663424,0.31091508,0.5040458,-0.93015,-0.018032372
18,-5.8112383,-0.94463676,2.4049122,-0.019198911,1.0335675,-1.027894,1.2643715,0.34305003,0.9528785,2.0703905,0.08052314
19,-7.7534304,-0.869434,0.72417206,2.0069337,0.71490127,-0.7602835,3.7914298,-0.4460489,-1.2257432,-1.6428355,0.24526763
20,-8.90175,2.5958838,-0.28597772,-2.9314346,0.7040905,1.9873297,-0.4208598,-0.4024776,-1.316441,-1.0772815,-0.64285237
21,-12.311046,-0.47875017,2.0180326,2.877283,-0.193883,1.2096071,-1.7556167,-2.2861814,-1.6466533,0.19925514,-0.08861371
22,-7.443402,-1.7432417,-2.3870037,0.4080502,-2.8164687,2.9501238,-0.709035,-0.918791,0.83361757,-0.49164632,0.34149253
23,-4.9171,-0.8378556,0.2690895,-1.327488,0.4508386,-0.21970141,2.4491675,0.33738974,-0.33029068,0.9561484,-0.05077369
24,-4.5910983,-4.686953,-0.5316323,-0.5119839,1.2409075,-2.4292984,0.43983185,0.9823613,-0.41235352,0.6130765,0.031104852
25,-8.222884,-3.2523403,-3.9567912,1.3615837,2.218411,1.5513519,0.9243745,2.1435955,0.13445123,-1.0933678,-0.096832484
26,-7.9704056,-0.42909124,0.16897361,1.373798,-0.39839485,2.730067,1.0207857,0.6649706,-0.56930554,-0.7462541,-0.27040797
27,-8.383889,-0.14972934,1.5087745,0.94622546,1.4590678,1.1149427,2.1269417,-1.0391848,0.24107417,-0.5188268,0.11381988
28,-9.576268,-1.7060938,-0.30490223,0.45456135,-1.7880254,2.0895746,-1.5248855,-0.17657939,-0.013076889,-0.41972995,-0.3948117
29,-6.4642515,0.4986768,-3.066632,2.3517268,-0.0751597,0.4880735,-0.35981292,1.5452378,0.3695719,0.29524323,0.25318536
30,-3.7421288,-0.3854345,-3.7000437,1.0273249,0.6505543,0.65134215,0.6338649,2.2277,-0.8741909,-1.2551113,-0.055304915
31,-2.8608024,3.2515576,-0.039323874,1.0954356,-0.27674294,-1.0495421,0.1578558,1.7802482,-0.47231272,-1.8142362,-0.12821788
32,-3.580003,2.8447254,2.672234,0.28399765,-1.1789892,-0.8480933,-0.6013888,-0.6840902,-0.22005145,-0.889112,-0.013362208
33,-5.1747913,0.13295524,-4.136339,-0.036182545,1.7360804,-0.4188857,-0.23704256,0.5096477,-0.041197732,-1.9813067,0.3521873
34,-7.3322115,-2.6618273,1.9223694,0.31104675,-1.1740594,2.478127,-0.34616697,-0.28744248,1.3271551,1.0648141,0.31402385
35,-6.3383126,3.872898,1.896558,-0.6259772,2.872411,0.8962555,-0.93101555,0.39871877,-0.019652281,-0.29280794,0.5325475
36,-6.516367,-0.5839376,-4.6398754,2.3547592,2.1167457,-0.10312917,0.24720167,1.0853599,1.3875154,-0.4869163,0.21466863
37,-3.6706426,2.2756085,0.6597906,1.0088259,1.5541134,-0.7056674,-0.6889756,0.6184785,1.8055729,-0.2974942,0.06643296
