,0,1,2,3,4,5,6,7,8,9,10
0,0.2133025,-1.2708638,0.020365916,1.3637406,1.3303285,-0.7234255,1.1379571,2.342604,0.50625265,0.8620243,-2.7329557
1,0.3921748,-1.6118182,0.0018992359,1.6546971,1.8744699,-0.90746593,1.1021377,2.7665656,0.28409734,1.2735025,-2.9447522
2,0.4024874,-1.7460546,-0.0901052,1.7211502,1.4186969,-1.11871,1.6877747,2.115136,0.3924961,1.3384249,-3.061352
3,0.50733197,-1.9580692,0.22337289,1.667496,1.3026258,-1.0636636,1.4091154,2.1229055,0.7394837,0.680693,-3.190204
4,0.573318,-1.9793937,-0.08685748,1.3746423,1.1090573,-0.6731026,1.1736406,2.5029528,0.622392,1.0938582,-3.2493837
5,0.31146994,-1.2778951,0.22336201,1.0899742,1.1087394,-0.6357027,1.1185608,2.0179012,0.19142725,0.7984251,-2.2913105
6,0.43076822,-1.7476786,0.21680267,1.0850586,1.1324042,-0.6941355,0.9454204,2.2193403,0.7859584,0.8368047,-2.7891302
7,0.5648779,-1.7104026,0.13668384,1.1483686,1.4158038,-0.7448527,1.5807332,2.775715,0.5467348,0.9545656,-2.661502
8,0.55757195,-1.8785571,0.024580121,1.6640575,1.9894681,-0.84171104,1.5188291,3.225408,0.99860275,1.0207291,-4.2670026
9,0.47007596,-1.9179777,0.031143978,1.4842606,1.8107947,-0.52430385,1.6618056,3.249339,0.70888,1.4152901,-3.995237
10,0.4846312,-1.5298595,0.03473046,1.1962647,0.9083743,-0.63712984,1.0756925,1.8704995,0.4159727,0.854133,-2.543538
11,0.7188074,-1.6592333,-0.23357451,1.5461501,1.6376002,-1.2700574,1.3353084,2.7432404,0.53385836,1.455961,-3.2689712
12,0.77458376,-1.5289568,0.09972493,1.4972073,1.6644866,-0.6925611,1.2411524,2.723066,0.5378073,1.3194195,-2.8868482
13,0.31204906,-1.3467487,-0.1328908,1.1579973,1.2401196,-0.43586832,1.1753793,2.272575,0.78938156,0.68264,-2.5446022
14,0.16124943,-1.1359094,0.22678488,1.4942656,1.4378648,-0.7733474,1.29888,2.2359872,0.4588916,0.70244056,-2.3429036
15,0.19853562,-1.3696954,0.11661865,0.99570286,1.1108152,-0.5195816,1.0634804,1.7330971,0.22684465,0.46128696,-2.315116
16,0.29641336,-1.8462954,-0.0015593171,1.7768482,2.1676364,-0.87320775,1.8213254,3.2199752,0.9338389,1.5989785,-4.153393
17,0.2325542,-1.9147447,-0.26723126,1.8599751,1.727188,-0.61640394,1.8148475,2.873515,0.9311243,1.149181,-3.2255802
18,0.14215057,-1.5920782,-0.094034076,1.4584373,1.6924393,-0.8447296,1.4473081,2.4149656,0.5512537,0.99079907,-2.9974358
19,-0.071912974,-1.4475424,-0.19851595,1.5400445,1.4665087,-0.61244154,1.6872057,2.6098688,0.7440833,0.95157474,-2.8716567
20,0.5355516,-1.7626206,0.124023505,1.5037749,1.7257361,-0.8031279,1.5021207,2.460996,0.69420457,1.1474983,-3.1472957
21,0.49867457,-1.4931875,-0.07829148,1.6367716,1.3078759,-0.5324102,1.5503485,2.4413154,0.47500253,1.4563296,-2.6533554
22,0.42137888,-1.454049,0.16373637,1.6072484,1.3106627,-0.55975574,1.519009,2.523286,0.6648832,1.0386842,-2.9579687
