-8.5516,1.3383,-2.6665,-1.8632,0.10776,-2.9837,-1.1167,0.45824,1.2823,0.90325,0,
-1.2853,-0.041404,0.28786,0.79328,0.87467,-1.7132,0.63329,-0.11653,-1.0791,-0.4344,0,
-6.557,2.5398,-1.2025,-0.94683,1.3147,1.668,-2.0562,0.53078,0.065448,0.27813,0,
-1.6118,-4.8484,-0.74929,1.1374,0.30294,-1.6482,0.0073142,-1.8882,-0.12535,-0.8885,0,
-3.4477,0.77885,0.63952,0.26941,0.94882,-1.388,-0.73762,0.81026,-0.46963,0.13929,0,
-6.4872,1.3461,-3.0146,-0.056577,-2.4197,-1.1524,-1.2,0.58962,2.0672,-1.7536,0,
-7.4322,2.2287,-3.8439,0.69642,-2.3921,-1.5083,-0.93629,0.41642,0.78722,-0.3732,0,
-8.1995,-3.0066,0.9334,-0.99879,-5.6278,0.84479,-1.6948,0.85247,0.71125,1.0064,0,
-1.6751,-2.5596,-1.1628,-0.34353,-0.22429,-0.81947,-0.38258,1.6377,-1.0969,-0.84893,0,
-9.3163,2.9435,3.3227,-0.25381,1.104,-0.18737,1.2054,0.49395,0.92973,2.6539,0,
-5.0734,-0.98258,1.5483,-0.16552,-0.12066,-1.2125,-0.22417,-2.5112,2.5523,0.68006,0,
-9.4898,1.0282,1.8671,0.78714,1.842,1.3164,3.0699,0.48638,-0.81689,-0.41365,0,
-8.2002,-2.1835,1.9718,2.7105,-3.0009,-1.2014,-1.2471,-2.0355,0.24271,-0.62735,0,
-6.4764,4.7905,-4.3444,3.5339,-0.90699,-0.61662,-0.52829,-1.0572,-0.22544,1.614,0,
-9.7268,-0.43862,3.4566,0.079791,-0.26067,-0.70806,0.25041,-2.1271,2.1126,-1.3477,0,
-8.0782,-1.879,2.7164,-0.48369,-2.9147,0.14791,1.7337,-0.55026,1.2736,-0.36269,0,
-2.6812,0.69895,-0.56231,0.31908,-3.5954,-0.84152,0.18266,-1.209,-1.5744,-0.29168,0,
-3.3268,-1.5453,0.23515,-4.2024,-0.64008,0.16451,-1.6219,-0.92193,0.10875,-1.0158,1,
-9.782,3.7231,0.6718,-0.026928,0.68162,2.8891,-1.2754,3.8103,0.29576,0.63459,0,
-8.5327,1.3551,-2.4223,0.57666,-2.7202,2.1778,-1.8913,1.6779,-0.68391,-0.58576,0,
-5.4052,-0.27366,-2.3022,0.26667,2.8604,2.9481,0.54024,1.4465,-0.16753,1.322,0,
-8.8805,-1.7822,3.2674,-0.77031,1.5474,0.83003,2.1467,-2.1909,1.0316,-1.6707,0,
-1.7948,1.1246,-3.0225,3.1737,0.76678,-1.7776,1.3435,-0.97461,-0.00045696,-1.1827,0,
-3.5959,-4.3847,-1.6281,4.2137,0.0693,-0.036773,0.095032,-0.62978,-0.79093,-2.0417,0,
-8.9057,3.9637,-0.19683,-0.54532,-0.82499,0.6201,-0.45293,3.1263,1.0453,-0.72215,0,
-7.4287,0.99151,-1.4173,0.40512,3.275,-0.99461,0.9684,-1.909,0.50941,0.95848,0,
-7.8467,2.6256,-2.7953,1.2764,-2.5747,-0.054802,-1.2848,-0.43907,1.9429,0.5706,0,
-8.7048,3.1285,2.4555,1.1743,-0.41095,-0.47921,-0.99128,0.70348,-1.5999,0.17782,0,
-2.81,2.5743,-2.7429,-1.8264,-3.1627,-1.2191,-1.0297,0.78036,-0.17813,1.3399,0,
-7.7086,2.957,-2.1408,-0.44959,0.85934,-1.7031,0.49668,-0.48703,2.237,-1.395,0,
-7.275,0.62806,-0.93239,-0.74915,-0.47649,-1.0058,-2.357,0.8628,1.1376,-0.22721,0,
-8.2959,-0.93038,2.9713,2.0338,-3.3502,-1.7237,0.25406,-1.5249,0.45371,0.0075573,0,
-4.5289,-0.32861,0.028267,-0.60826,0.32218,0.36632,-1.2981,1.6574,0.24353,0.19178,0,
-3.7059,0.5275,0.74014,-0.91645,1.2765,-2.7379,0.11701,-0.66493,-2.146,0.84237,0,
-5.6154,0.261,-5.1096,3.8544,0.46785,-0.019988,-0.23599,-3.7516,0.3026,1.1663,0,
-5.8762,2.2826,-2.1076,0.26192,0.47097,-0.20653,0.29538,0.033433,-2.7024,1.3894,0,
-5.4785,-1.6902,2.5663,1.2518,0.53125,0.40484,0.64964,-0.60664,-1.7146,-0.39984,0,
-5.266,-4.02,-1.5085,-1.7726,-0.94645,-1.2047,-0.20962,-3.155,1.8657,-0.9604,0,
-4.8054,2.108,0.19248,0.6087,-0.61011,-0.23349,-1.2818,-0.27066,0.33486,0.8235,0,
-10.1526,-1.3249,-1.3762,-3.3098,-0.5367,0.40251,-0.018514,0.42014,-1.4709,1.6798,0,
-4.7218,-2.9121,-1.0868,1.4297,0.48526,-0.67172,-0.89325,-4.3607,0.061256,0.4601,0,
-2.6724,3.602,0.52789,-2.0212,0.3928,-0.94567,0.29407,-1.146,-0.30693,0.44554,0,
-8.5207,1.7721,2.85,-0.49708,0.010847,0.67594,0.93933,3.7877,-0.028474,-2.1026,0,
-6.72,4.4559,-0.078975,-0.57848,-2.5647,0.4456,-0.3974,3.4129,-1.4022,-0.93767,0,
-8.5327,0.99488,-1.0647,1.2686,1.6798,2.1736,-3.0441,0.55476,-1.5878,-2.6555,0,
-9.664,1.3686,1.4995,1.6867,1.6282,-0.95542,0.58566,0.68463,0.73991,-1.082,0,
-8.6521,0.66398,1.2301,0.20552,-1.551,-0.215,0.043948,-2.8169,1.9632,-0.23865,0,
-8.9503,0.4826,-4.3199,-2.6433,-0.47649,0.10232,-0.48423,0.96836,1.19,-1.2844,0,
-4.5566,1.2442,-0.86148,-3.211,-0.29468,0.51935,-0.77597,0.78456,-1.375,-0.55175,0,
-5.3415,-2.4605,-2.2357,-1.5386,0.63071,-1.1458,0.02877,0.45062,0.40525,-1.9031,0,
-8.8727,2.4343,-0.96261,-2.3251,2.6195,2.3759,0.91483,1.2111,0.14495,-0.4728,0,
-2.6907,0.87434,-3.9753,-1.0035,-0.024271,0.53288,-0.012502,0.38253,0.82341,-1.7005,0,
-6.2505,2.6216,-0.90586,-0.82787,-0.0054106,0.7149,-0.21565,0.1079,1.3625,-0.040112,0,
-10.3925,0.83123,-0.25845,-3.0388,-1.3188,-1.1382,-0.32519,0.74107,-1.7007,-0.60055,0,
-9.2675,-1.1632,2.9721,-2.1762,-0.28047,-1.8922,-1.3111,-0.88543,2.7278,-0.60182,0,
-1.3606,0.89113,-0.067946,1.2271,0.40205,-1.8691,-0.31985,0.77998,-0.17227,-2.1546,0,
-6.4823,-1.8466,1.3748,-0.71525,2.1883,-2.7379,0.37834,2.0057,-0.72934,0.87685,0,
-7.6885,3.0056,-1.2889,-0.848,1.4691,-1.4319,0.18238,0.15546,1.2033,0.84416,0,
-0.85006,-1.5127,-0.31233,-1.6597,0.82922,-0.30739,-0.69328,-0.59682,0.62129,-0.93236,0,
-5.9642,4.0582,-5.998,0.05271,0.91961,0.49513,0.3353,-1.3877,-0.70835,-1.2352,0,
-12.2808,0.12705,0.095493,1.7404,0.070537,-0.30739,-2.0816,-0.6916,-0.76257,0.11653,0,
-2.9868,0.047673,0.12393,-3.0388,0.30923,-0.90721,-0.7381,-0.20541,1.191,0.58467,0,
-9.0079,2.2577,0.21366,-0.37509,-2.5057,1.3586,0.18752,1.5574,0.67987,-1.3333,0,
-3.1844,0.62328,-1.7357,0.57834,-1.3394,-1.1724,0.47572,-0.17536,-2.158,-1.6554,0,
-2.546,1.767,-2.8751,1.8669,-0.51919,1.538,-1.4386,0.2027,-0.041051,-0.37326,0,
-7.4859,3.5826,1.1553,-0.95085,-1.2274,1.9741,1.9042,-1.373,-0.24502,-1.1746,0,
-1.7453,0.34879,-2.8552,-0.5689,-0.32635,-0.11427,-1.0996,0.2623,-1.8166,-0.93975,0,
-1.6118,1.574,-0.5099,-0.41523,2.4453,2.1661,1.7221,0.15365,-0.071408,0.5781,0,
-1.0004,3.1027,-0.00026036,-1.7014,-0.34971,2.7856,-0.53288,1.4266,-0.079694,-0.24629,0,
-8.5653,-0.49937,4.9186,-1.8693,-0.34803,-0.98377,0.0088333,0.62155,0.70134,-0.43287,0,
-10.0576,3.4961,-0.17749,2.0573,-0.87489,-1.8669,-0.28334,0.018077,-0.092949,1.2113,0,
-7.7538,-0.54832,2.3861,-0.18996,1.5774,2.8816,1.5544,-0.89026,0.63939,1.2713,0,
-8.8858,3.524,-0.83312,0.52006,-2.4885,-1.0638,-1.4204,0.6341,0.51465,-2.2365,0,
-9.6157,1.1727,-2.862,-3.5033,0.26513,1.7846,0.84034,2.9942,-1.4776,-0.16761,0,
-9.4074,-2.7116,1.0562,-0.17779,2.4156,2.2371,2.4065,1.0401,0.50946,0.62564,0,
-3.5752,2.2995,-0.094463,-0.30721,0.12922,4.3199,-0.15315,1.7811,-0.77639,0.80386,0,
-7.7694,4.0376,-0.60926,-0.34947,-0.020003,-0.88983,-0.14039,1.8423,0.95085,0.68223,0,
-5.4911,1.7658,-0.68613,-1.4421,-0.5495,0.4456,0.37224,-1.4491,0.20638,-0.45262,0,
-6.2585,1.8602,-0.98675,-2.095,-2.6274,0.96749,0.55313,0.27002,-1.318,-0.28009,0,
-7.6786,1.721,-0.99884,3.8039,-0.72933,-0.65527,-0.12363,-0.24876,2.6931,-0.57789,0,
-8.3525,1.7584,-2.2297,-1.5173,-3.0389,0.4253,-0.098012,2.215,0.92335,-1.5386,0,
-6.1703,1.7077,-0.64311,2.187,0.36322,-0.22023,0.24464,-1.6594,0.19299,-1.3114,0,
-6.3744,-4.2678,-4.2644,-0.65176,2.2567,0.99647,0.43905,0.46659,0.73111,-1.3824,0,
-4.5906,-0.28552,1.7015,3.3431,0.0021321,-0.081378,-1.2781,-0.79173,0.2066,-1.8547,0,
-9.2834,0.20654,-5.1407,1.2306,2.3726,3.918,0.52534,1.6546,-0.74905,-1.4479,0,
-6.6182,2.5124,-0.63044,1.0429,0.12839,-0.457,0.02877,-1.8468,0.87782,-1.6652,0,
-1.6544,-3.6908,-3.2387,-1.6629,-0.63549,-0.47148,-0.024335,0.41025,0.33952,0.11832,0,
-4.9208,1.6141,-5.4714,-0.51525,-0.90731,-1.2473,-1.0363,0.74457,0.55986,-1.2086,0,
-8.2337,2.0078,-2.0627,-1.6072,-1.1127,-3.4827,-0.43853,0.70609,0.96366,-1.719,0,
-8.1047,0.65391,2.6289,-0.20732,-0.032137,0.95803,0.1611,0.15055,1.3365,-0.10567,0,
-3.6217,-0.063791,-2.2944,0.60402,0.21245,1.1617,0.042635,1.7316,-0.30919,-1.5222,0,
-8.1722,-0.60994,1.5563,-3.5178,0.10082,0.2068,0.11678,0.61539,0.45752,-2.7948,0,
-7.9551,2.649,0.40363,2.0743,-2.2503,-0.78092,1.3836,-0.26808,0.034296,-0.5302,0,
-9.655,3.0028,1.1422,-1.9023,2.316,0.42316,3.1773,0.31892,-1.0864,1.8071,0,
-4.2114,-0.19577,0.42427,1.2962,0.23313,0.20986,1.6599,0.02193,-0.29057,0.15567,0,
-7.8594,1.4777,-2.2542,-0.51544,0.12005,1.1446,1.0957,1.5235,-2.3802,-0.29965,0,
-4.6649,3.7301,-0.112,2.5409,1.9441,0.2566,1.723,0.39756,-0.053627,-0.04955,0,
-10.1311,-1.4467,-0.061075,0.20392,1.9089,0.75614,-0.63492,-0.86393,0.95459,0.9805,0,
-7.94,2.1575,0.80264,2.1616,-0.42186,-2.5207,-3.8074,0.98433,-0.55516,-0.02594,0,
-8.0446,0.42193,1.6706,-1.6906,1.2223,0.22983,0.48574,0.68142,-2.1677,1.322,0,
-9.4229,2.6021,0.61423,2.8818,1.4441,-0.99617,2.13,0.32438,-0.71686,0.21383,0,
-8.2198,3.3186,-0.26661,0.7042,0.16892,0.47163,-0.86659,-3.1597,1.2314,-2.2842,0,
-5.0159,-0.050073,1.4089,-3.0948,0.75718,-1.2926,0.29753,-0.2999,1.4914,0.90837,0,
-11.0137,1.7255,1.4861,0.037886,-1.2478,-0.18989,-1.9644,0.65567,-0.015024,0.76453,0,
-8.2959,0.54808,2.5269,1.6932,2.7861,-0.31329,1.7585,-2.1657,-1.1035,1.6187,0,
-4.3889,0.65655,2.387,0.84955,1.3306,0.20007,1.0674,-0.41681,-0.17483,1.0975,0,
-8.5357,2.0268,-0.53048,0.8789,-3.1762,-1.6868,0.20112,-0.9954,1.5242,0.067146,0,
-7.3495,-2.4716,0.76559,3.8499,2.5355,1.6649,2.7911,-0.38857,-0.35678,-0.66447,0,
-6.0391,-1.0623,2.1627,-3.3838,-3.8381,-0.44004,-1.4366,0.15973,0.28154,0.41169,0,
-0.98395,2.0762,-0.03451,-0.51284,2.5802,3.0448,-1.5781,1.2121,-0.026287,1.3061,0,
-7.0385,-0.79709,0.36559,0.31908,-1.2606,-2.0946,0.39335,-2.5093,0.52338,-0.65863,0,
-7.354,3.4185,-0.14165,-2.095,0.026683,0.60988,0.095032,0.50607,0.51465,-0.43252,0,
-9.5163,4.9581,0.25905,0.93521,0.92477,-1.4611,0.65657,-3.7823,0.021271,0.62564,0,
-8.3453,2.3715,0.65575,-2.4169,3.9342,-0.94985,2.525,0.2994,-0.66433,2.4657,0,
-8.9316,2.0037,-3.2924,0.31082,2.2429,0.23943,0.74139,1.0695,-1.0065,0.5706,0,
-3.5437,-0.32589,1.5742,-1.441,-0.63549,-0.49552,-0.65334,0.82964,0.77417,-0.98369,0,
-4.0754,0.91601,2.2233,-3.095,-3.301,-0.091019,-0.2952,-0.43979,1.7195,0.16223,0,
-3.1251,-2.7944,-2.3781,0.22916,-2.4214,0.091808,-0.1874,-1.0817,0.76987,-1.3445,0,
-7.3451,1.2671,-0.14824,2.0035,-0.50249,1.2252,-0.76961,1.1189,-1.1196,-0.25606,0,
-7.2882,3.5861,-0.70554,0.84598,1.8399,0.87402,0.16698,-0.28475,0.46576,0.3069,0,
-3.455,1.4507,-2.6936,4.3038,-0.4264,-0.09704,-1.6933,-0.012539,0.0072243,-1.5449,0,
-5.4406,-5.8017,-2.7681,0.31487,2.9674,-1.7808,0.82423,0.75847,-0.95458,-1.6201,0,
-4.1393,1.5712,-0.81201,-1.9881,-4.4441,-0.60825,0.031284,0.29646,0.22657,-0.32285,0,
-5.3292,1.1735,0.78491,-1.7518,2.7025,0.0092694,1.341,-1.8953,-0.75893,1.3981,0,
-8.6173,4.1631,1.8664,-3.5722,0.86591,-0.7813,2.4034,0.21315,-0.20149,0.45998,0,
-4.2635,-0.27603,2.8098,0.70849,-3.5454,0.69937,1.194,-0.48703,-1.1387,-0.014814,0,
-5.6466,-2.6349,1.7119,-0.27488,-0.86141,1.3667,0.57895,1.5261,-0.30912,-2.2965,0,
-6.732,3.4752,-0.13751,2.9613,-1.1363,-0.88794,-0.396,-0.19879,0.95586,0.087866,0,
-10.4679,-3.9413,-0.074388,0.097611,0.58835,0.85528,-0.2163,-3.0112,0.71686,-1.711,0,
-6.2013,1.0954,-3.1595,-0.98178,-0.35901,-1.8544,-0.17994,1.1951,0.89367,-1.717,0,
-4.885,-0.52717,-5.0158,0.54861,-0.32902,-2.3255,-1.271,-2.0629,0.29447,-0.44528,0,
-5.1644,-3.1332,-1.7895,-0.49068,0.76544,-1.0077,-1.2313,-2.6596,2.377,0.12383,0,
-5.6363,-0.71808,2.0165,-0.7366,-0.24416,2.4784,0.40974,2.2584,-0.25392,-0.024281,0,
-9.3503,0.33615,5.3504,0.1116,1.3374,-2.5988,4.0264,-0.99282,-0.43201,-0.4484,1,
-7.0385,3.6117,2.05,1.7385,0.15007,-0.24857,-0.65111,-3.365,-1.4474,0.52765,0,
-5.5509,-3.6126,0.59039,-0.21278,-0.84312,-1.1532,-0.34286,0.65547,1.7618,-2.1453,0,
-6.2266,-0.83953,0.28969,1.2529,2.4975,1.4019,1.4584,1.1936,-0.1085,-0.95568,0,
-6.1657,1.363,-0.041588,1.3639,-0.18693,-0.61352,-0.2544,-0.49248,2.5366,-1.3646,0,
-2.9239,-0.30366,0.14025,-3.1144,-4.1551,1.7505,-0.82369,0.7751,-1.0885,-1.2623,0,
-4.9593,-1.9517,1.7749,0.28779,-4.4027,-0.93345,0.17595,-2.9185,-1.7662,-0.88327,0,
-3.5577,0.66568,-1.5342,2.7012,1.1728,-0.0026665,-2.0549,0.5184,0.10267,-0.50619,0,
-4.5029,0.87037,0.96092,0.71555,-2.9305,-1.818,1.1759,-0.18722,-0.58514,-1.4151,0,
-6.7868,0.83541,1.0647,0.54684,1.7494,-2.5032,1.5503,-1.4038,-0.47301,0.95848,0,
-5.4232,-1.6308,0.14716,2.7758,-0.19788,-2.8995,-0.19409,1.0151,-1.2573,-0.33635,0,
