-8.1348,1.78,0.60187,-2.8677,-1.2067,-0.44892,-3.2654,0.60441,-1.0784,-1.3519,0,
-8.4139,-0.072172,2.6383,1.9028,1.628,-0.3461,0.44388,1.0372,-0.1337,-0.11469,0,
-3.0807,1.9281,-1.3409,1.1251,1.3929,-0.74023,0.11037,-0.1746,2.7747,0.90756,0,
-9.4703,-0.49721,1.1683,-2.4441,-0.38371,2.2671,0.3648,1.9477,-0.067499,0.16098,0,
-6.7729,-1.2815,0.62583,0.29933,-0.22055,1.7217,-0.34758,0.35828,-0.95544,-0.84138,0,
-4.2307,0.20113,0.64612,-1.7054,-2.7599,0.51502,-0.76011,-0.28593,-0.63443,0.71164,0,
-2.332,0.83123,-0.077517,-0.51199,-3.8588,2.1374,0.80817,1.3234,1.2113,1.0225,0,
-6.4997,-3.4946,0.92247,-2.7136,-1.4078,0.37343,-1.7379,-1.0031,-1.2906,-0.34845,0,
-5.6316,-0.098001,-4.1859,2.6394,-0.093359,1.0297,2.2222,-1.1614,-0.31598,-0.4801,0,
-7.5993,0.36189,-0.26565,0.015735,2.8474,-1.0656,0.52909,0.7123,0.91508,0.28541,0,
-3.1485,-2.6089,-0.35281,-1.9232,-0.54718,0.73069,-0.72591,-1.3366,0.7695,-0.6691,0,
-5.3132,-2.7905,-1.5353,-0.89797,0.22525,-2.2972,-2.0689,0.30722,0.6715,-0.56001,0,
-9.0056,1.4601,3.2965,0.16369,-2.2057,-1.4957,-1.8751,0.94317,0.14186,-2.0607,0,
-6.8028,3.3092,0.84813,-0.80444,-1.5488,0.25192,-0.037139,-1.933,0.77157,-0.70189,0,
-7.6359,-2.7052,-2.2546,1.9354,-0.34281,2.5519,0.14098,3.0231,0.57293,0.80131,0,
-9.9511,1.0787,3.7534,-3.1088,-3.5686,-0.79576,-0.37651,-0.52427,-0.69034,0.50589,0,
-7.5448,-0.042376,0.14119,3.4861,-0.15726,-0.56766,0.23269,0.47989,-0.0054659,0.568,0,
-9.435,-0.61876,0.94356,2.5346,-0.5495,-0.66985,0.32529,0.78896,-0.36802,2.4598,0,
-4.2457,0.22005,0.058549,2.5165,-0.904,-1.046,1.2637,0.41578,0.69809,0.58371,0,
-11.1087,3.7083,-3.925,-0.66815,1.5111,0.54266,-1.8351,0.56959,0.56109,-2.3123,0,
-8.7259,0.014408,0.15208,-1.8737,-1.1358,2.2269,0.36019,1.455,0.77411,0.042941,0,
-2.3537,0.59493,0.96876,-1.3372,0.73482,1.3499,0.61604,0.548,-0.83036,-0.8157,0,
-9.3993,4.0584,4.9163,0.62467,0.97554,-0.51269,-1.171,1.8441,0.3291,-0.82689,0,
-2.756,0.4515,-2.5985,1.2633,-0.21609,-1.272,0.33057,-0.90936,0.023761,0.93086,0,
-6.5206,1.8971,2.652,0.36126,1.7407,-0.021387,0.12937,0.041862,-0.15718,-1.0679,0,
-4.8025,0.73255,-2.491,1.2347,-2.0342,0.16725,-1.4427,0.54584,1.3139,-1.312,0,
-3.0654,-2.1393,1.1387,1.8957,-1.057,0.88813,0.31708,-2.981,-1.1776,0.31038,0,
-1.8039,1.9448,-3.6732,-1.5377,0.47081,2.1379,-0.28288,-2.0036,0.64443,-2.43,0,
-9.5098,1.5612,4.8516,1.62,1.8157,-0.17375,0.70818,-0.29835,-0.53923,1.0622,0,
-5.8146,-2.0452,0.010975,2.161,0.047983,-0.56178,-0.1517,-0.0032214,0.90048,1.3894,0,
-5.795,-1.2208,-0.11617,-2.9844,0.21348,-0.52604,0.66467,0.44175,0.074505,-0.71317,0,
-6.4997,-0.24061,0.94416,-2.3948,0.049838,-0.033082,-1.0217,-0.30425,-0.020315,-0.22374,0,
-6.5249,-1.8505,0.53931,0.4173,0.3423,-0.6965,-0.24183,-0.16168,-0.15824,0.083218,0,
-5.6919,0.13123,-0.89006,0.043038,-0.078274,2.377,-2.4772,0.78456,1.0694,0.96757,0,
-3.2408,-1.8393,-2.9212,0.78154,-1.4776,3.0785,0.57622,-1.5996,-1.3671,0.85876,0,
-1.6522,0.077326,-3.7352,-2.5595,2.4042,1.9058,-0.41281,-0.90223,0.20624,0.12628,0,
-6.2819,0.34452,-2.5399,-1.1098,-0.73498,0.34547,-0.80643,0.8334,0.1891,-0.73974,0,
-3.3615,-1.7145,0.51638,2.7981,-4.4096,-0.23954,-0.86197,-0.43789,-0.29828,-0.34531,0,
-7.1728,0.80713,2.1313,-0.056578,-3.4042,2.73,-0.42912,1.8691,-0.99552,-0.3867,0,
-10.5612,3.0028,-2.7083,-3.5397,0.19231,-0.63882,-0.24328,-0.48221,0.69279,-0.25665,0,
-7.7424,-2.3851,0.092461,-0.82299,0.71894,-2.0571,-1.4725,0.45916,-1.1748,-0.67182,0,
-6.7326,2.1595,-1.3809,-0.78012,0.42122,1.32,-0.974,0.12778,0.47471,3.1526,0,
-5.4169,-1.169,-1.1199,2.6392,-0.43821,-0.74045,-1.0249,-0.5947,-0.54934,0.79252,0,
-3.4241,-2.841,-1.023,-1.818,0.15505,0.68073,-0.72404,0.015761,0.038438,1.7438,0,
-8.2915,1.6208,2.6366,-1.4404,2.5486,-0.29341,-2.3637,1.3539,-0.81035,-1.3378,0,
-8.9299,2.8571,0.66922,-0.32938,3.0669,-1.5414,3.212,0.33671,1.5666,0.22155,0,
-5.7687,-1.7602,-1.9219,-1.6825,-0.062341,-0.37268,-0.70071,-0.69503,-0.55104,-0.57653,0,
-3.6262,-4.2391,0.37387,1.4366,-3.4042,-0.9994,-0.40003,-0.23226,-1.4093,-2.1195,0,
-3.1389,4.4988,0.33144,-0.53788,-4.5933,0.075212,2.3497,0.91237,1.7495,0.45626,0,
-4.7629,2.1401,-6.0677,0.73002,0.1617,-1.3509,6.2228,2.2288,0.37873,-0.98413,0,
-2.0182,2.1241,0.46196,-2.6725,-0.57585,-0.83155,-0.79141,-0.73177,-0.78787,-0.2783,0,
-9.1439,-0.47375,2.61,1.8203,-0.51973,-1.5197,-0.88994,-0.11807,-0.018851,-1.8642,0,
-4.2471,1.6342,0.23198,2.3862,-2.4255,-2.6561,0.16959,0.37281,1.758,0.18185,0,
-8.1857,0.55934,-4.3542,-0.37767,0.74639,1.8317,0.38832,-2.9723,-1.0231,1.5782,0,
-7.4112,-1.52,1.8592,0.33915,0.36915,-0.22472,-0.82635,-0.034703,-0.79953,-0.31226,0,
-8.0752,3.1165,1.1614,-0.50986,2.2862,-1.0151,0.14129,0.33171,1.4591,0.11476,0,
-8.9984,-0.55516,-4.3902,0.14687,-2.4048,0.037904,-0.32708,-1.34,-0.37349,0.61565,0,
-0.91151,-1.7138,-0.086259,1.1249,0.69401,2.7562,-2.499,0.74786,0.041242,1.5808,0,
-10.2135,0.78001,-0.18748,-2.7829,0.063401,-0.70626,1.9795,1.4252,0.80235,-1.034,0,
-7.3029,3.9921,1.8278,-0.21637,2.326,1.2721,-1.3901,0.77963,1.562,0.15608,0,
-5.2656,-4.0755,0.11159,-1.0806,2.0612,0.037269,-0.088647,-0.13413,-1.6771,-0.70001,0,
-8.7775,0.30795,1.5681,-3.1516,-0.70538,-2.3616,0.9626,0.080321,0.14179,-1.1848,0,
-6.8083,0.12235,1.2339,-0.054978,0.18263,-2.012,-0.0038324,-2.6105,-0.13139,-0.36978,0,
