-6.8112,4.8058,-0.09219,1.4439,-1.0929,-0.72207,-2.1753,0.0966,-0.4477,1.3136,0,
-5.2317,2.296,-0.021765,1.7395,0.29973,-1.2814,-0.86439,-0.96823,-0.89001,0.046154,0,
-5.7869,-0.16249,-0.88401,-0.59765,-0.42441,-0.44892,0.46159,-0.61984,-2.288,-1.1088,0,
-6.785,-1.3037,3.0501,-0.45533,-1.959,-2.2234,0.32987,0.024435,0.53767,-0.808,0,
-4.8822,3.2768,-0.14257,-1.5831,-2.3277,-0.60359,0.50171,-2.0293,-0.79226,-0.077919,0,
-6.474,-0.018563,2.9746,-0.15853,-2.1665,1.3349,-0.4029,0.019193,1.4534,-1.1644,0,
-11.4524,0.60291,-4.683,-1.1512,0.68457,-1.6442,-2.263,0.31185,1.3954,-0.04923,0,
-8.267,4.9962,0.44161,3.6306,-4.2791,-0.14648,0.90722,-0.29144,-0.80523,-0.14054,0,
-10.0897,0.33318,-2.1381,1.3226,1.3996,-0.41235,-1.4091,-0.64435,-0.97595,-0.28017,0,
-5.5074,0.66329,1.915,1.0579,-0.055852,-1.137,-1.781,0.0088976,1.43,-2.0514,0,
-5.7075,0.73856,-0.94233,-0.9981,2.9687,-0.10897,0.87471,1.1571,0.15186,-1.2868,0,
-3.3027,2.0681,1.628,2.2396,0.11561,-0.67263,-0.18598,0.21203,-1.36,0.53619,0,
-10.1516,-0.42923,0.012961,-2.3993,3.0218,1.7878,-0.34916,0.18078,0.77556,0.78898,0,
-8.9951,-0.054199,0.722,0.45325,0.37402,0.46319,2.7624,0.029962,-1.5148,1.4379,0,
-6.0115,-0.66391,0.54345,-1.8101,-0.58811,0.57303,0.18768,1.8723,-0.64217,-0.72852,0,
-3.2642,-0.75913,1.7171,2.1604,-0.12275,2.5652,-0.35264,0.32717,-0.53776,1.4569,0,
-4.6031,-1.3594,-1.1657,-1.463,0.47709,1.9623,-0.50809,0.14883,0.66406,-0.80523,0,
-7.8178,-2.4387,-0.83643,-0.93748,-0.79293,-0.6363,0.40331,-0.54295,0.8227,-2.2548,0,
-5.3633,3.3498,-0.49478,-0.79875,-0.21897,1.6276,-0.85276,-0.43824,0.074084,-1.6041,0,
-7.9052,0.81962,1.1032,3.3526,-0.68226,-0.98725,-0.34916,0.18204,-1.0942,1.4928,0,
-8.716,-1.4486,0.49191,-2.141,1.5875,-0.98062,-1.5754,0.55759,-2.9337,0.22319,0,
-6.5176,-6.0891,1.1126,0.311,-2.9134,-0.62209,-1.1495,-0.72094,-0.54284,0.034122,0,
-10.4685,1.9281,0.69748,-0.12726,-3.541,-0.99343,0.66022,-1.9685,0.43397,-0.6041,0,
-10.3645,-0.67629,-2.7943,-0.34296,0.064384,-2.0703,-0.89816,-1.7311,-0.90777,-1.2107,0,
-9.6409,1.6706,3.0727,1.3306,0.80486,0.16972,-0.48747,-1.24,-0.37225,-0.40152,0,
-4.1186,0.86722,2.7049,1.4686,0.57726,-4.3943,-3.0031,0.40199,0.86319,0.1168,0,
-7.9977,1.4448,3.1584,2.0742,0.17797,-0.7199,2.7278,1.9409,0.11905,2.2801,0,
-5.5,0.4288,2.8178,-0.27422,2.2548,-3.0207,0.56542,-1.3149,-0.26355,-0.52865,0,
-3.3845,2.5865,-0.20145,-4.0051,1.6802,-1.0418,-0.062627,3.1792,-0.84513,-0.58037,0,
-4.2404,-2.9922,1.4072,-2.4793,0.50777,-0.65893,-0.19504,-2.6752,0.021586,-1.4533,0,
-11.4946,0.046627,-0.13497,-3.321,0.87496,-1.3686,-0.14569,0.58739,-0.95686,-0.85011,0,
-4.9345,2.362,1.2436,-2.6263,1.1037,-1.1745,-0.49481,-0.12817,-0.24228,-0.18301,0,
-4.2081,-1.3822,-3.468,1.3788,-0.98186,-0.90432,0.21263,-0.92623,-1.1097,0.38131,0,
-7.0969,0.98878,4.1434,0.44945,-0.53938,-1.9398,1.9526,0.77273,0.83444,0.7796,0,
-6.695,-1.0155,-0.60302,2.4576,0.91826,1.062,0.45843,-0.55854,0.64983,0.31167,0,
-7.439,-1.638,0.75776,0.72971,2.2458,-0.12835,0.16762,-0.27979,-0.50976,-1.4278,0,
-6.9124,-4.4117,1.1989,-1.8839,-0.69565,0.57283,-0.0735,0.76061,2.6027,-1.6652,0,
-9.3966,1.0143,-1.1883,0.74644,-0.79466,1.2569,0.0069649,0.25091,-0.52439,-0.46194,0,
-2.8861,-1.8765,2.2587,-1.5229,0.58289,-0.71593,-1.308,-0.63288,0.46113,0.42106,0,
-6.7118,-0.63968,-1.2976,-0.54716,-3.0688,0.57819,2.7321,0.28045,-2.0473,1.9415,0,
-5.2883,0.48588,-1.4393,-0.13689,-0.98994,-0.83127,-0.50858,0.92536,0.55725,0.92675,0,
-9.6488,-1.1737,-1.3865,0.85317,1.7787,-1.1028,0.47413,0.90922,1.2767,-0.073974,0,
-6.5834,0.63963,-1.3465,1.0125,0.72565,-0.23571,-1.6748,0.57895,2.1393,-1.9035,0,
-4.0867,-3.5617,0.49819,-0.4117,1.9191,-2.7117,-0.84552,-0.23168,1.2705,0.59792,0,
-7.571,0.51004,0.1624,-1.8028,0.47449,0.15008,-0.27738,0.46721,2.8461,-1.9589,0,
-6.1389,-2.499,3.331,2.8757,-0.079514,-0.4282,-0.69183,0.38512,0.63166,1.1445,0,
-7.6336,1.7677,0.10631,0.47388,-0.47742,0.23761,-1.111,-1.1451,-0.51551,-2.4282,0,
-4.7447,-1.6681,-1.3278,-2.6819,-6.1769,1.6163,-1.4216,0.18214,0.30822,-0.51993,0,
-3.9594,-0.033736,-0.66615,-2.7187,-3.6877,2.2398,-0.59824,0.57841,-0.80411,-0.66783,0,
-8.017,2.2415,-0.90923,-0.20669,-1.5346,0.99369,0.58011,1.7267,-0.94378,0.031944,0,
-8.3601,1.1811,-1.6226,0.19558,-1.3397,-3.3219,-0.28767,0.14883,0.72928,-1.7253,0,
-9.2318,-4.2908,2.2765,0.029075,0.34314,2.5633,0.71893,0.19187,-0.76846,-0.58167,0,
-4.2924,-0.8868,-4.3199,-0.41274,2.9687,-1.3658,-1.627,-0.41605,3.0266,-0.90468,0,
-8.2268,-2.9696,-0.24155,-2.3238,-0.43317,-0.9821,0.026759,-0.34967,-0.54021,-0.071838,0,
-8.449,1.1021,-3.1937,-2.7861,2.3083,2.0442,1.7276,2.5296,0.061914,-1.9757,0,
-5.6351,4.5715,0.31389,-0.73954,1.4656,0.83519,-0.97134,1.1472,-0.44479,-1.6863,0,
-7.6677,3.0246,-0.44253,1.0959,0.68822,-0.9287,1.0082,2.3378,0.28197,0.67611,0,
-3.4161,-0.3314,0.14716,-0.2466,0.2211,2.8671,-0.63078,-1.9752,-0.86335,-0.049292,0,
-10.5655,0.86448,3.2758,2.5698,1.3306,-0.9436,-1.3393,-2.4003,-0.14897,0.53959,0,
-8.546,3.0897,0.14556,1.0856,0.4596,-1.3823,0.94908,-1.541,0.77,0.5728,0,
-1.7361,-1.4113,2.9748,0.66823,1.9173,-0.55853,-0.8407,0.86638,1.1221,0.22125,0,
-3.6975,0.49274,3.0908,-0.63466,-0.68442,-1.0591,-0.38491,-0.17775,2.1393,0.26167,0,
-8.7018,-1.7705,1.5496,1.4361,0.17614,1.7609,2.2948,0.62968,-2.1221,-1.7889,0,
-4.8007,3.9445,0.69749,-3.1113,0.29257,-0.37041,-1.432,-1.4615,-0.75273,0.63931,0,
-6.9802,4.5127,-2.1761,3.4377,0.079649,-0.48247,-1.033,0.38397,0.19716,-1.5445,0,
-4.9193,1.4902,5.2183,-3.1881,-1.0957,-1.5364,2.4951,-1.4328,-1.7857,1.5282,0,
-9.2016,-1.502,1.8858,0.791,2.0616,0.096407,1.1304,-1.05,-0.20128,1.0676,0,
-6.9923,-0.95003,2.4553,1.7161,0.31195,-2.9335,1.3435,-0.1309,2.1592,1.9538,0,
-6.6646,0.46371,-0.21327,-1.5193,1.3905,-1.847,1.5773,1.303,-2.0755,-0.85575,0,
-7.6364,-1.3856,1.6483,0.13499,-0.61819,-0.18129,0.19615,2.549,0.79148,1.0499,0,
-8.3151,2.0161,3.3753,1.221,0.36518,-2.3241,-1.5282,-3.5807,-0.085621,-1.7684,0,
-7.8521,1.5217,0.19734,0.18243,0.8973,-1.5252,2.1806,2.2655,1.1731,1.3442,0,
-3.7043,3.8634,-2.1964,-0.7619,1.6042,1.5377,0.56904,0.2778,-0.058147,-0.50689,0,
-6.2028,-0.030151,-0.25421,-1.0445,-1.2745,0.32499,1.5544,-0.73091,-0.85737,-0.061109,0,
-7.0876,0.51977,-0.11662,3.845,0.96789,2.8204,-1.1318,0.60437,-2.43,-0.053041,0,
-6.8801,-0.24049,-1.9435,1.9845,0.15862,2.791,0.54563,-1.6576,-0.88237,-0.395,0,
-11.5263,-2.6508,1.6528,3.845,-3.1786,1.2827,0.1507,-1.0187,0.90878,-0.41199,0,
-10.6846,-6.0891,0.68168,2.5958,0.36506,1.408,-0.48423,-1.9334,2.3195,-1.1646,0,
-2.1,-1.1949,1.0386,-2.2978,-0.21794,1.3329,-0.77728,-1.3763,0.97104,-0.20338,0,
-9.3332,-0.63348,2.4658,-1.8239,-0.62145,1.1057,0.79453,-2.1503,1.6855,-1.4574,1,
-8.7626,-2.659,3.5326,1.7348,1.5993,1.6612,-0.60592,-0.058098,0.48349,0.014177,0,
-7.4316,0.79895,-0.031313,2.086,1.6019,-1.9662,-1.6424,-0.41853,-0.41076,-0.87328,0,
-8.338,0.63764,0.73836,-2.9997,0.62216,1.0163,-0.69806,-0.1692,0.0067752,1.2588,0,
-7.3484,1.1052,1.4714,-4.0908,1.5664,0.63705,-1.5484,-0.2633,-0.45126,-0.013792,0,
-10.2738,-1.2061,-3.3822,0.21409,0.94329,-0.22139,-1.429,1.8091,0.044005,-0.49819,0,
-8.6968,-3.5672,-0.37257,1.5697,0.40376,-0.92612,-0.8261,0.47384,0.32133,0.55805,0,
-8.3676,-1.1432,2.1072,1.4822,0.19024,-0.27829,1.5269,0.080321,1.2232,-1.1991,0,
-6.3586,0.39685,4.8364,-0.21278,-0.42885,0.096799,-0.84461,-0.63754,0.23951,0.036344,0,
-9.2996,-5.6312,3.0782,4.8517,1.5498,-1.0701,4.4475,-0.52183,-1.9365,2.3685,0,
-9.4003,-1.7173,0.37368,0.05271,1.0521,-0.89465,2.5513,-0.25291,-0.76959,0.97217,0,
-4.4159,4.1143,-2.0339,-0.37911,1.7595,-0.06405,-1.2742,-0.65951,0.89615,2.264,0,
-3.9964,-2.6132,-0.45872,-3.2277,3.0946,-1.0366,-1.4288,2.0021,0.93563,-0.93994,0,
-7.403,1.9773,-0.72115,2.4987,-0.92922,4.6223,0.666,0.24844,0.33852,-0.066526,0,
-2.1948,-1.3933,0.5562,-0.88059,-1.3155,-1.3453,-1.1586,0.014194,-0.63694,-0.33083,0,
-5.3561,-0.055061,-4.7067,1.5487,1.1408,2.2944,0.84025,0.50116,-0.67872,0.16326,0,
-6.5388,-0.014433,1.1194,-2.6605,0.92877,-0.50172,2.1281,-0.099221,-1.3187,-1.3582,0,
-11.5148,-0.58145,-0.077379,-1.5437,0.59942,-0.051232,-0.084023,0.2233,1.0331,0.3288,0,
-8.193,1.5274,-0.16194,1.1561,-2.1099,-2.2235,-2.046,0.017634,-0.24495,1.674,0,
-5.9078,1.762,2.4315,0.51688,0.78999,-1.8435,-1.1973,-1.526,-2.3333,0.34373,0,
-8.9919,-0.46178,2.248,1.3913,-0.90443,4.6732,0.59505,1.1964,1.3399,-0.93819,0,
-2.3565,2.5459,1.0879,-0.4807,-1.9718,-1.7016,-0.57212,-0.92398,-1.3842,-0.37237,0,
-8.8584,0.99107,0.23378,2.1994,0.46621,0.26729,-0.066782,-0.059979,1.404,-0.36297,0,
-8.9828,3.5965,2.4202,-0.56588,0.59866,-2.881,0.21169,-0.61891,-0.34124,0.5611,0,
-7.5426,-2.9243,0.18256,-0.50744,0.62817,0.80009,0.13521,0.94852,-1.2652,-0.65043,0,
-6.7773,0.43136,1.9121,-0.43254,1.8558,-1.6871,0.025342,-1.2938,1.1639,-0.61039,0,
-5.8256,-0.032766,1.788,-2.3652,1.2582,0.7509,-0.50699,-1.0194,-0.028505,-0.87993,1,
-7.6285,2.7032,1.2352,-1.2217,1.8641,-0.62702,-2.2042,0.22928,-0.2082,1.4374,0,
-4.9091,1.3418,-0.15984,-1.1128,1.822,0.39945,0.61607,0.8628,-0.69621,0.24255,0,
-7.1723,-1.2736,0.43782,1.1846,3.2387,0.69038,0.065406,-0.35478,0.7669,2.0635,0,
-4.109,0.28662,-4.4822,-2.983,1.4593,-3.7172,0.014551,-1.0791,-0.69691,0.586,0,
-9.035,0.30871,0.73554,4.2955,-0.40812,-1.3675,-0.19215,-0.042583,-0.67768,-1.8073,0,
-4.6893,-1.2431,2.8435,0.65743,-0.23131,1.5868,-3.7739,1.9721,2.4471,1.4758,0,
-8.458,2.5809,-0.35344,1.8641,-0.97055,1.3885,-1.1494,0.55958,-0.89012,0.15993,0,
-9.0104,2.8755,0.12637,-0.15233,-1.649,1.7034,1.1908,0.1915,-0.45371,-0.40781,0,
-8.8225,0.24816,0.047566,0.45197,1.329,-1.1712,0.15851,0.69481,-2.913,1.8302,0,
-3.5421,-4.534,0.99472,-2.7001,0.18619,0.99636,-2.7339,-0.10576,1.3067,-1.4141,0,
-7.5063,0.91262,3.4193,-3.1031,1.5432,0.10226,-0.93374,-0.9787,-0.3529,1.4866,0,
-4.1343,2.9264,0.83397,-1.1233,-0.70231,0.15154,0.15961,0.7252,-1.5906,-0.62059,0,
-8.5197,-0.13592,-0.077106,1.8909,2.9268,-0.56614,2.1331,2.218,2.214,-1.8287,0,
-4.6803,2.0014,1.3334,-0.090975,-0.19998,-0.38998,-1.7974,-1.9566,-0.63169,0.95276,0,
-5.6242,1.1645,-0.50618,-2.7208,-0.42225,-0.10812,-1.7251,3.6759,-0.096354,0.54192,0,
-4.5227,-2.1137,4.1667,2.7912,-2.8724,-0.1696,0.97697,1.5301,2.5163,2.1325,0,
-4.5087,0.76953,-3.8419,-1.4906,0.033442,-0.71339,-1.0926,0.05989,-0.090398,1.1649,0,
-4.8172,2.4948,-1.0491,0.1147,0.83905,0.6329,0.54964,0.27429,0.25566,2.8246,0,
-6.8003,1.3852,0.9317,-0.86993,3.7647,-2.7261,0.4749,3.9358,0.65748,2.4353,1,
-9.3507,-1.0499,0.72685,-1.4508,-0.91357,-0.61778,0.91378,-0.84675,0.47163,-0.571,0,
-5.702,1.1395,2.2923,-1.7442,-0.14586,-0.21895,2.5402,-0.63693,-0.109,-1.4518,0,
-6.0122,1.6496,2.2761,-2.174,0.56443,0.80289,-1.2599,1.1125,0.15225,-1.3601,0,
-9.0513,-0.87366,-1.1532,-3.6511,1.9733,-0.30739,-0.079368,0.46805,-2.3958,-1.592,0,
-3.5275,-1.1545,-0.51003,-0.54001,1.1525,2.7605,-1.9219,1.2979,1.0809,-0.27506,0,
-8.5929,0.68262,-1.7145,-3.4892,1.8429,2.4268,0.47199,0.69908,1.6498,1.1531,0,
-2.6183,1.5786,0.044973,-1.4083,-2.8322,-2.1549,-1.1078,-2.1235,-0.70329,0.68055,0,
-10.2046,-1.1095,-3.9748,-1.2107,1.4546,-0.41052,-0.10438,-1.0343,-1.7323,2.363,0,
-4.5063,-3.8289,-0.014932,1.8641,1.9162,-0.19061,-0.034495,-1.4087,-0.15172,-1.3689,0,
-9.3521,-1.1225,1.7205,-0.21149,-0.026,-0.39669,-0.40919,1.0027,1.4545,1.4481,0,
-4.1518,1.7451,-4.8556,-4.1426,1.289,0.61985,-0.93247,-0.71655,-0.66036,0.82857,0,
-7.3016,-0.74877,-0.23128,1.4079,1.7368,-1.4142,-0.16763,0.59598,2.2767,0.12052,0,
-3.0356,0.39488,3.1281,1.3998,0.25005,-1.2762,-1.5065,-0.38176,0.41131,-1.6652,0,
-6.9113,-1.4207,4.2798,0.16608,-2.0763,-1.1698,0.9429,-0.67849,-0.4092,0.11908,0,
-7.4988,0.17451,0.043878,3.4473,1.233,-2.3591,1.1682,-0.94517,-1.6095,1.1547,0,
-10.259,1.4496,-0.50948,-0.82512,0.40342,-0.95313,0.2212,-1.2796,1.3441,0.85137,0,
-4.4512,-1.5169,-3.7665,-0.93809,0.26183,1.5502,-0.40343,0.54353,-2.9753,-0.39256,0,
