,0,1,2,3,4,5,6,7,8,9,10
0,-11.691348,-2.6503823,5.753968,-1.0717083,-1.6770364,4.502562,-0.5705205,-2.220942,-0.6286496,1.1017618,0.2919146
1,-5.8954644,0.7339112,3.7546139,-2.4201295,0.25985992,-0.075548045,-1.9184453,-0.91736096,1.0092937,0.04751095,-0.041200146
2,-7.723718,1.6760112,1.8332814,1.021426,1.1823039,-1.7739307,0.0014933087,-2.0965176,-1.0905778,0.3289414,0.22014667
3,-9.188147,-1.0416111,-2.6036599,-2.3970046,-0.13778372,1.0931633,-0.93594563,-0.9819646,-0.15752015,2.446708,0.17385045
4,-5.8809643,1.3368069,-2.7910235,-0.6124013,1.018074,-0.6520083,-0.6020489,-0.9721701,0.27689385,-2.0246053,-0.32354033
5,-5.388836,-2.1091075,1.2739297,0.4722815,0.46161303,-2.6398947,0.47351554,0.8991588,-0.08595106,-0.95050126,-0.24878806
6,-7.5947776,2.3344953,1.4755608,2.8799958,2.911733,1.153841,0.5469836,-0.49450806,2.8365672,-0.9297969,0.35974813
7,-9.435623,4.5719705,2.0170436,1.8623254,1.2623836,0.78672796,1.5402397,0.008267187,-3.2380304,1.1811738,0.69455475
8,-9.325736,0.44171605,-2.885952,3.775879,-2.4400823,1.2121747,-0.8511751,0.90172154,0.6152574,-0.93627256,-0.04340485
9,-4.150683,1.0033643,-1.5596486,-1.092206,1.8290516,-1.1470258,0.148891,0.25063533,1.3621955,-1.4585457,-0.1620668
10,-3.0099218,-0.68582785,0.8982029,0.050482012,1.226602,-2.0584102,0.15215175,0.22134589,0.4684856,-0.4932355,-0.1358389
11,-4.195033,4.0435405,1.4279984,0.90188485,-2.0762174,1.0863606,-0.08191435,-0.19492768,-0.5794891,-0.18722217,0.23051406
12,-5.9397745,1.3742087,1.2588123,-2.1128998,-0.37011683,-0.054647557,-1.1617548,1.7346691,0.97901,-0.47256285,-0.06576223
13,-8.043897,-0.23164847,-3.2922688,1.178883,2.7689116,-1.4004873,-0.766101,-0.15678193,0.19381687,-0.5805021,-0.23349139
14,-4.7384353,1.9791098,0.69828475,-0.29443046,0.54213095,0.47609067,-0.55144954,1.2195537,1.741764,-1.1299801,-0.06423372
15,-8.953836,-4.1646633,2.4511409,-1.8437228,-1.0452441,-0.58985764,-0.82429504,2.090723,-1.8635833,-0.8449108,-0.0098183565
16,-4.658128,0.3423473,-0.7948061,-1.5138037,2.887859,-1.2116594,0.4230767,-0.7593512,2.1161132,-1.7295336,-0.4654473
17,-2.5693493,-1.5137869,-1.083373,-0.42759505,-0.83471334,-1.5976396,0.1627292,-0.060010288,0.04763561,-0.4812233,0.06556138
18,-7.4308577,-1.7596958,2.9800332,-1.6383932,0.83528906,-3.36349,-2.3665128,1.8526762,0.9892715,2.65617,0.2806467
19,-10.957312,1.0425992,1.0748547,1.8972851,1.574753,1.7234924,-0.38345164,1.4891996,1.6185597,3.0733998,0.22284962
20,-3.188472,3.9135246,0.20590645,0.9429404,-0.21650879,-0.13574222,-0.4953663,0.77357143,-2.0894341,-0.3839187,-0.04535065
21,-10.112005,0.81516707,-2.9025931,-3.8485727,2.4423654,3.0972059,-0.6081785,1.4072322,0.3262929,-1.0845901,0.39538157
22,-8.8445425,-0.19554922,4.2314363,2.6493652,1.016756,-0.25991708,0.6504615,-0.15037495,0.37233317,0.22404839,0.72971475
23,-7.6252723,1.3569146,-1.1313127,-1.8244251,1.7591186,2.3823853,0.8289658,-0.08692466,0.79853845,-0.87318504,-0.03194079
24,-10.130227,1.1385205,0.8845481,-0.013782159,2.4394712,3.066613,0.98160887,-1.2053901,2.5789587,-1.4497782,0.05991142
25,-6.7174582,-0.11659867,-0.96422964,0.51273155,0.8892382,0.0032018544,-1.3595113,-3.705595,-0.2769838,0.63280916,0.116469994
26,-10.008496,2.071962,4.0081644,3.8726654,-2.8852482,-0.45403606,0.77319807,-0.85235655,-0.7271359,0.69700354,0.62380534
27,-2.186366,-0.10084281,-0.88586813,-0.27965823,0.31402478,-0.84317416,-0.5727113,0.5310229,-0.26839453,-1.3572906,-0.18234645
28,-11.129447,-0.44482842,0.79238045,0.3491378,1.4358598,3.027789,1.9169366,-0.11484535,2.0477934,0.25995022,0.2156403
29,-6.2121854,-3.3247197,2.5688632,-1.653423,0.69777626,-1.2255564,-0.4327159,-0.48358655,-0.42573988,-0.8700671,-0.28213906
30,-8.597563,-0.85552514,-5.0339346,1.6477953,1.8138793,-1.4980657,-1.4087834,-1.2413034,-1.7591536,-0.62510127,-0.22077863
31,-10.326118,1.6622418,1.609358,2.3762064,-0.24054405,-1.8942024,0.9016225,1.9964379,-3.1610923,1.2139782,0.7328874
32,-9.172798,-1.7969903,-5.6553245,-4.601004,-4.4451327,-1.0988121,0.23254097,-0.70134014,-0.6188334,2.2647026,-0.08958744
33,-6.667551,2.8397913,-0.73929036,0.819913,-0.2520183,-2.180458,1.4460913,0.9225929,1.8142223,-0.8430138,-0.12815866
34,-8.951334,3.1281004,1.6618197,2.218729,1.9325705,-0.69037086,2.8211234,0.027728343,1.4533503,0.39035496,0.41402936
35,-7.5757384,-1.4007792,-3.5770862,-1.3128059,1.3210573,-1.7814319,-2.3211763,-0.7355825,-0.8749056,-0.29237148,-0.050737083
36,-6.7235036,2.9648702,-0.8742271,-1.2883333,1.9301393,0.57613355,0.2469025,0.35631898,0.15641898,0.037717924,0.06917264
37,-7.1757107,-0.30584955,3.293399,-1.0478127,-3.2655025,1.3378499,1.282545,-1.6293886,0.7392595,-1.0505216,-0.010553062
38,-6.95882,-0.99681616,-1.7050766,-3.7305126,-2.4322555,-1.0858632,-1.2382618,-0.7216231,0.70030046,0.5950572,-0.17843826
39,-4.805226,-0.64699656,-0.40059322,-1.3566581,0.075446405,-2.0177772,-1.5176716,1.4383858,-1.0625061,1.1146941,-0.035631817
40,-7.915492,0.20846295,-0.7116709,0.67256683,1.3248504,1.5220779,-2.4816368,-1.5928547,1.0721244,-0.71707416,-0.017866222
41,-10.05168,-0.1226308,3.28588,1.7306583,0.09368383,-1.2798759,1.2620032,-1.7320932,-2.4896076,0.5850495,0.3136319
42,-5.864404,0.47903132,-1.4853125,-3.3475358,1.6953746,0.9496419,-0.34900633,1.7689991,0.21174778,-0.62967116,0.055711918
43,-9.449167,0.24733138,-3.3726234,1.197758,0.3142713,0.5136244,-0.60913557,2.828083,-1.8783528,0.82429445,-0.021485029
44,-7.358566,1.2434269,0.26371118,1.6954416,2.7493129,-0.35101852,0.5550617,0.39269215,1.4405752,1.0158317,0.2919241
45,-3.685859,0.3323789,-2.8741958,0.4580063,2.0810592,-1.4908285,-0.18721439,0.21317926,0.28585067,-0.8728255,-0.025822094
46,-5.644395,-0.67707264,3.5833542,0.45593128,-0.26039693,-1.2825145,0.45162117,-1.5002729,1.0619464,0.1666158,-0.10581299
47,-3.862367,2.033757,1.8105794,0.26436958,0.72615457,-1.9612832,0.46125677,-0.13169372,0.412332,-0.15015514,0.051519405
48,-6.7810297,-0.28083345,1.2428329,1.0832325,-0.13605748,0.021646127,-0.8699965,-0.44172016,-0.4702752,-1.2715354,-0.028744627
49,-6.139777,-0.49688762,1.0793163,-1.8473667,-1.0460875,-2.112706,-0.65007186,1.059818,0.95577145,1.3372703,0.15732902
50,-11.803734,-2.1272302,0.20844913,-0.1367627,-0.6881193,3.1556861,1.8738986,1.9731467,-0.5208937,-1.2500036,0.07339878
51,-11.599277,-4.5644264,-2.1283898,2.2080998,1.1230402,1.8041271,0.7001909,-0.65810263,1.0374777,0.5132603,0.032620944
