,0,1,2,3,4,5,6,7,8,9,10
0,-12.16847,-1.5304873,-5.748156,-4.7040534,-0.67290056,-0.021194449,-0.87880796,-1.5362251,0.89585173,1.9431001,0.021898191
1,-3.7588553,1.775973,2.140743,-0.7566184,-0.32826826,-1.717002,0.48113167,0.43629658,1.1134796,0.8050017,-0.09377081
2,-3.401136,-2.1875107,-1.2383682,-2.7045248,0.7826379,-2.700432,-0.906591,-1.300336,0.7157138,0.48894623,-0.32133114
3,-6.6361613,0.82908005,0.742576,-2.5426035,1.4399401,-1.1757388,-0.120496556,1.6580595,0.7792653,2.236904,0.026575666
4,-7.3100376,-4.893491,0.43581787,0.114179336,1.218022,-0.32038698,0.0067415275,1.7099421,-1.018268,0.6885045,-0.003324531
5,-12.410053,-3.5723145,-3.9981525,2.7445319,-0.15839747,0.37609813,-0.32281646,1.5985055,-3.001909,-0.09101778,0.07521498
6,-6.0105257,-0.17756502,1.2514389,-1.0867094,1.3142937,0.058445845,2.270883,-2.0603154,2.010768,-1.1321545,-0.12736548
7,-8.030335,4.163688,2.4925833,1.4252224,-2.5427065,-1.1101865,-0.22673236,-0.2369399,-0.09446062,0.10594655,-0.11674474
8,-7.797039,2.8928132,0.55333936,2.0976324,-0.10131701,-1.0075221,1.5761317,-0.7308152,-2.9009833,-0.8957137,-0.2885133
9,-3.4582593,1.6463805,0.10870281,-0.22581676,0.12816702,-1.6269572,-0.63741165,0.027764194,0.6871725,-0.4511808,0.06706387
10,-9.65072,-0.93350476,-1.6709653,0.13830075,0.6994268,2.7114074,-1.716414,0.70087886,-2.3059282,0.94887537,0.04068706
11,-6.055702,0.60655624,-2.2087426,-2.5036316,1.4156239,0.36483547,-1.3462605,-0.05703106,0.17600523,0.20427328,-0.06909523
12,-4.922859,4.298999,-1.9491457,-0.14885572,-1.6454803,-1.0466816,1.7676952,1.5459806,-0.47241193,-1.0258188,0.13597798
13,-8.808392,1.9868822,0.18990223,-0.86760247,2.0222845,-1.1293776,-0.57575375,1.7648189,0.44843245,0.18900822,0.12549719
14,-6.1391363,-2.168893,1.9236261,-2.2740476,-0.056729198,-0.9649827,-2.2982347,0.1845527,-0.7555073,0.2334834,-0.16111492
15,-5.6416683,1.1226737,-0.3549643,-2.6672084,1.7566084,0.05850081,-0.5513114,0.13460545,-1.3286327,-1.6369182,-0.23079105
16,-5.1111236,-0.25983727,3.051596,-2.1259835,0.43964094,-2.459778,-2.1975617,1.6713136,1.579555,1.9105204,0.27743715
17,-7.7504573,0.8158128,2.9446661,1.4392378,0.24997133,-1.5412627,-3.1623476,0.31166306,-0.73106885,2.4384537,0.12248289
18,-6.892037,0.39991254,-0.12277923,-2.8208227,-1.746709,-0.53229135,3.1068847,-2.9175417,0.7438794,0.6621384,0.08355621
19,-6.8501587,-0.1414691,-3.522827,-3.7797132,-4.8376455,-2.2411332,2.2821674,0.41952616,0.9787041,1.5701965,0.11483223
20,-6.966096,5.683164,-1.0291688,-0.6830922,2.651181,1.2323102,-0.09383931,2.1010642,0.3864011,0.84987146,0.25875282
21,-10.361517,-1.7954177,-5.152808,3.034215,3.3585794,0.17897491,-2.035773,-4.888138,-0.737697,1.4090579,-0.088259876
22,-5.531202,1.5710852,0.9563102,1.3537316,-0.26330808,-1.4239607,0.034431875,-0.15225358,0.6012177,-0.8946919,-0.114531144
23,-6.6349907,-1.2021145,1.7085881,-2.1880374,2.1118634,-3.1844394,-0.84131217,1.0895333,0.89066863,2.2887027,-0.11348519
24,-10.045989,-2.2250764,-5.4253893,2.08758,3.4229338,-1.3952755,-0.6949489,-2.6402793,-0.8392476,0.71116364,-0.21868123
25,-6.9112916,2.1560214,2.5195932,-0.006677866,-2.1839454,-1.3135147,1.8351176,-0.019198101,0.7853337,0.39374894,-0.11357869
26,-6.2346244,-0.56178707,2.5032191,-1.8743328,-1.3796808,0.05015745,-1.1687325,-0.9098842,0.42762628,-0.6663878,-0.024748528
