,0,1,2,3,4,5,6,7,8,9,10
0,-9.948284,-0.14996585,1.9453064,0.40306097,2.2383955,0.7786727,0.03102984,-1.3859599,0.095647365,-0.80526525,-0.08606021
1,-8.525173,1.4850658,0.4970319,0.39373296,1.4315662,-1.6037374,-1.8392167,-3.7743237,-0.56587875,1.3599448,0.19537815
2,-5.4078183,-0.52442133,-1.8030254,-0.48340786,-0.73045915,-1.8983921,1.107831,-0.4158747,0.68570006,-0.30444607,-0.09012625
3,-8.009061,6.3908463,-0.18689434,-2.5533214,-1.8594549,0.99922985,0.13971832,-0.2236263,-1.548733,1.929487,0.122308664
4,-7.338156,2.3512638,-3.6746113,-2.1804597,-0.45408726,0.22907472,2.1956801,-1.3810279,-1.0170795,-1.1120629,0.057811785
5,-6.5618134,6.498286,2.904769,1.6599638,-1.8524005,0.044420216,0.16975866,-0.66250503,-1.4049965,-0.9613348,0.2318666
6,-5.3604417,-0.37375468,3.0372477,-1.3626752,-1.775906,-1.1554954,-1.0791291,0.30982947,-1.5913882,-0.27531394,0.13374586
7,-5.2575545,0.24647623,1.7282312,-0.35072327,1.1037313,-0.49318758,-0.13824828,0.09747504,-1.3361284,-1.9835573,0.1776945
8,-3.6113374,2.3954732,0.108243555,-2.2780564,-0.97426754,-0.40486726,-0.698422,1.5645096,1.0479276,0.14915986,-0.41133943
9,-6.419804,-0.10804465,-1.9733137,-2.3493788,0.31006074,-0.44429815,0.31291628,0.5273725,-2.5628307,-0.22714043,0.43645975
10,-9.523441,0.19156602,1.6991042,-2.0155356,-0.2690063,-0.1138555,-3.0423963,-2.9459488,0.84495926,-1.2988535,-0.19087335
11,-3.0132809,1.0074613,-0.73271877,-0.41380048,-1.5320494,-1.1657295,-2.9636204,0.54872835,0.46968243,-1.2420887,-0.3842438
12,-9.439196,3.9539342,-1.964198,2.7704246,1.1712873,1.4861187,-0.8862881,-0.7420553,0.41722462,2.101824,0.5314823
13,-6.8087945,-1.1272686,-0.2381847,-1.4017617,1.5171769,-0.3064647,-3.2701156,-0.67837113,1.91258,-0.033569798,-0.4011347
14,-5.9267774,0.27172905,-0.12929323,-1.4045126,-1.4350578,0.1702922,-1.544322,0.33673778,-2.0584779,0.74926627,0.04305707
15,-6.6060586,0.5604322,-1.7362629,-1.414757,-1.0093738,0.6326092,-0.8470113,-0.0036970107,-1.1563439,0.58385384,0.3125908
16,-11.6685295,-3.0113635,-1.106444,-0.679608,4.3438196,1.5491546,1.3071707,1.5257369,-0.15552852,0.11324696,0.123278
17,-8.251627,-0.6834714,-1.9871206,-0.90498847,-0.8151954,0.024971578,-1.7175763,-0.7538959,-0.7770131,-0.9077369,0.06579205
18,-11.024613,4.7271724,-2.518944,-2.4386754,3.0184908,0.6627709,2.0904772,-2.6067717,0.008352056,2.9807773,-0.1408939
19,-7.7662354,0.84969795,2.351702,-1.8955611,-1.5607747,0.34944165,-1.6480747,0.4959555,0.44191957,1.2718165,-0.395272
20,-12.128467,-0.5191873,3.313858,-3.060287,-1.384318,2.3339322,1.6577064,-1.8767769,-0.35287336,-2.3732176,0.28068107
21,-6.8101177,-0.22713237,0.94833773,1.0474452,-0.32808894,0.25631517,-1.7339435,0.7072495,-0.40079957,1.7920402,0.36445218
22,-4.1676364,2.6409123,-0.4242588,-1.5731398,-0.95888084,-0.7526181,-0.7154037,-2.0055695,1.4742776,-1.6582862,-0.041341476
23,-4.348867,0.40484634,1.3261459,0.74241567,0.7000888,-1.7468494,0.09206621,0.50956595,0.33337128,-0.80304104,0.10681196
24,-8.265025,0.29993197,-0.42343485,-0.4458331,1.0781881,-0.11964182,-1.4418929,-1.4972506,1.2521724,-2.8230858,-0.41818845
25,-9.478603,2.8321,-1.4317437,1.8419679,-0.95864785,2.590493,-1.7543368,0.3913947,-1.2215474,-1.4155089,-0.31985426
26,-11.577937,-3.158484,-1.4188178,-0.93205786,-0.8540921,-0.087607965,2.6773467,-0.14576125,-0.47760335,-0.18299341,0.27014014
27,-3.3540673,2.1973593,0.44801167,-1.4651686,-1.1110526,-3.497539,-0.41580006,-0.81231505,0.028508885,1.631691,0.19209625
28,-7.429604,-2.0088255,0.87162757,0.16696963,0.8420137,-1.0743436,-0.24731962,-2.1048458,0.15571612,-2.1482153,0.52776414
29,-1.6670482,2.9493499,1.7333137,-1.2160238,-0.45463586,-3.070283,-1.3389279,1.5732948,-0.10879587,-1.5824019,-0.05245539
30,-9.084056,0.1374372,0.028606318,3.210885,0.11043565,1.0152657,0.033057876,-0.15991423,0.6573624,-1.4585406,-0.42379487
31,-6.925712,2.336663,1.0851572,1.8389381,1.9690827,-0.13350244,0.42341226,-1.4721063,0.2525423,-0.28628257,-0.011211263
32,-4.482349,-0.03857822,-2.51623,-0.11179918,-0.8664757,-1.9043306,-0.7953831,0.45666966,0.34813985,-0.28774485,-0.035988152
33,-4.387923,0.2926236,0.51620734,-1.1372479,0.5769533,-2.003009,2.3840017,0.28011706,-0.8609982,1.4070886,-0.043620065
34,-6.3559113,0.8819784,-0.7343463,2.831404,1.1808225,-0.5753297,-1.2085568,-0.078303255,0.07476902,-2.1072528,-0.0056587844
35,-10.46872,-3.0997446,0.6568123,3.0548432,-0.24307637,-0.8362396,3.256405,0.898151,-0.48610988,2.0980012,1.0609537
36,-9.504027,0.6122795,1.8879799,3.1385384,-2.3137212,0.87051046,1.270306,-0.30408442,-0.7364983,0.9801355,0.6081519
37,-9.063938,-0.21098688,-1.5545776,0.3111441,-0.7591482,0.20204096,0.22668369,-1.150058,-1.9396858,-0.6944043,0.1389755
38,-4.945658,1.670674,1.6025211,-0.44870663,0.200309,-0.44028,-1.1364018,0.31305465,0.39093482,-1.4621005,-0.45153216
39,-10.020235,3.6347473,-1.2324201,0.617593,2.1349041,-0.95267653,1.1322768,-1.1375513,-1.774773,0.58937293,-0.107532166
40,-8.122996,-2.8291633,0.56146926,0.6050487,0.8184399,-2.1920583,-2.2671323,-1.6986028,1.084059,-0.39432132,-0.15221295
41,-5.604833,1.0103455,0.54738563,-1.6083617,0.45993906,0.034884095,-2.3535156,-0.12723327,1.7526618,1.2847973,-0.1574487
42,-7.727454,3.3112614,-3.2482798,-3.018993,1.553067,0.22929944,-1.0232235,-0.7231612,0.3866302,-0.50948805,-0.20586038
43,-2.5330033,0.5536389,-1.6162139,-2.1442316,-0.5081366,-1.5640209,0.13007839,-0.07135594,0.79835665,-1.8107395,0.15665251
44,-7.7256846,-1.1803024,-1.601054,1.9808551,-2.519273,-0.56864357,1.9033947,-0.26979828,-0.31864735,-0.3495527,0.44607678
45,-11.726359,1.3211598,-0.57871026,2.620786,0.86863136,2.6282177,-1.840375,0.17950284,-0.385211,-1.652414,-0.59149885
46,-7.1729836,-2.2748337,-1.0373163,1.058726,-3.314578,-0.3908871,-1.4464345,-1.1127696,0.7232477,-0.8165693,0.17282155
47,-4.11855,4.185268,0.09905409,-0.48326343,-0.649036,-0.58582467,0.27605313,0.58053136,-1.8886156,-0.90180486,0.058047824
48,-8.919561,3.0689151,-0.49980718,3.5903535,-0.005256748,-0.7461002,1.0838826,1.7098054,0.7696873,0.2287105,-0.28937024
49,-7.854185,3.426043,-2.2428985,-1.083621,0.14362703,0.9937614,3.4365044,0.78927386,-1.4380995,-0.29567215,-0.12301046
50,-8.500939,1.9364347,0.34001908,4.2459283,-2.6662388,-1.1980858,-0.51293683,-0.78155655,0.6140387,1.0159395,0.50220335
51,-3.351229,0.11256865,-0.3559339,0.9818891,-0.13495722,-1.0755376,-0.5613469,0.9111717,0.48791346,0.058784768,-0.1684999
52,-7.7671766,0.9487029,2.273564,-1.460462,-0.77677083,0.28717247,0.62426436,-0.62520516,-2.4811246,0.58608234,0.13111623
53,-6.5554943,4.0090823,0.75431067,1.4120928,0.77597076,0.5089649,-1.4208666,-0.49915043,-0.79838973,0.7024079,-0.11768432
54,-2.2790098,-0.8329069,-0.35957077,-0.78581226,-0.44368896,-2.0476148,-1.2812543,0.0010877708,0.28667635,-1.4290167,0.0055245766
55,-3.8232367,1.4065098,0.50073445,-1.1243737,2.7734938,-1.8615003,-0.98870987,-0.75262386,-0.18077318,-1.8039607,0.27932936
56,-4.9817963,-1.350832,0.3429962,-1.8776733,1.5152704,-0.31550178,-0.6148941,-0.5655993,0.53878367,-1.6121786,-0.14329192
